condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,cycle
AS,replicate_01,OCP,419,92.61875,-0.4004371,-400.4371,0,1
AS,replicate_01,OCP,420,93.7035,-0.4005751,-400.5751,0,1
AS,replicate_01,OCP,421,94.7882,-0.4007393,-400.7393,0,1
AS,replicate_01,OCP,422,95.87285,-0.4010676,-401.0676,0,1
AS,replicate_01,OCP,423,96.95755,-0.4012086,-401.2086,0,1
AS,replicate_01,OCP,424,98.04705,-0.4012418,-401.2418,0,1
AS,replicate_01,OCP,425,99.13175,-0.4007937,-400.7937,0,1
AS,replicate_01,OCP,426,100.2165,-0.4005449,-400.5449,0,1
AS,replicate_01,OCP,427,101.3011,-0.4001572,-400.1572,0,1
AS,replicate_01,OCP,428,102.3859,-0.3993505,-399.3505,0,1
AS,replicate_01,OCP,429,103.4706,-0.3986315,-398.6315,0,1
AS,replicate_01,OCP,430,104.5553,-0.398137,-398.137,0,1
AS,replicate_01,OCP,431,105.64,-0.3976918,-397.6918,0,1
AS,replicate_01,OCP,432,106.7247,-0.3974874,-397.4874,0,1
AS,replicate_01,OCP,433,107.8094,-0.3972769,-397.2769,0,1
AS,replicate_01,OCP,434,108.899,-0.3975408,-397.5408,0,1
AS,replicate_01,OCP,435,109.9838,-0.3978721,-397.8721,0,1
AS,replicate_01,OCP,436,111.0685,-0.3981612,-398.1612,0,1
AS,replicate_01,OCP,437,112.1532,-0.397999,-397.999,0,1
AS,replicate_01,OCP,438,113.238,-0.3977332,-397.7332,0,1
AS,replicate_01,OCP,439,114.3226,-0.3976415,-397.6415,0,1
AS,replicate_01,OCP,440,115.4073,-0.3974814,-397.4814,0,1
AS,replicate_01,OCP,441,116.4921,-0.3976284,-397.6284,0,1
AS,replicate_01,OCP,442,117.5767,-0.3975811,-397.5811,0,1
AS,replicate_01,OCP,443,118.6614,-0.3974955,-397.4955,0,1
AS,replicate_01,OCP,444,119.751,-0.3974492,-397.4492,0,1
AS,replicate_01,OCP,445,120.8356,-0.3974995,-397.4995,0,1
AS,replicate_01,OCP,446,121.9203,-0.3974703,-397.4703,0,1
AS,replicate_01,OCP,447,123.005,-0.3973142,-397.3142,0,1
AS,replicate_01,OCP,448,124.0898,-0.3972185,-397.2185,0,1
AS,replicate_01,OCP,449,125.1745,-0.3971571,-397.1571,0,1
AS,replicate_01,OCP,450,126.2592,-0.3970866,-397.0866,0,1
AS,replicate_01,OCP,451,127.344,-0.3971118,-397.1118,0,1
AS,replicate_01,OCP,452,128.4288,-0.3972115,-397.2115,0,1
AS,replicate_01,OCP,453,129.5135,-0.3972709,-397.2709,0,1
AS,replicate_01,OCP,454,130.603,-0.3973797,-397.3797,0,1
AS,replicate_01,OCP,455,131.6878,-0.3974482,-397.4482,0,1
