condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,abs_current_density_A_cm2,log10_abs_current_density_A_cm2,cycle
SR550,replicate_01,CPP,3706,34.49975,-0.2362932,-236.2932,-0.00000004978899,0.00000004978899,-7.30286668356338,1
SR550,replicate_01,CPP,3707,35.1028,-0.2356376,-235.6376,-0.00000004454694,0.00000004454694,-7.35118212297968,1
SR550,replicate_01,CPP,3708,35.7059,-0.2350736,-235.0736,-0.00000003779676,0.00000003779676,-7.42254542699954,1
SR550,replicate_01,CPP,3709,36.30895,-0.2344704,-234.4704,-0.000000040801,0.000000040801,-7.38932919256797,1
SR550,replicate_01,CPP,3710,36.91195,-0.2339094,-233.9094,-0.0000000348723,0.0000000348723,-7.45751940781854,1
SR550,replicate_01,CPP,3711,37.51965,-0.2333817,-233.3817,-0.00000003173584,0.00000003173584,-7.49845000207551,1
SR550,replicate_01,CPP,3712,38.1225,-0.232712,-232.712,-0.00000003462812,0.00000003462812,-7.46057108615164,1
SR550,replicate_01,CPP,3713,38.72535,-0.2320977,-232.0977,-0.00000002663217,0.00000002663217,-7.57459344562901,1
SR550,replicate_01,CPP,3714,39.3282,-0.2314159,-231.4159,-0.00000002374512,0.00000002374512,-7.62442563129543,1
SR550,replicate_01,CPP,3715,39.93105,-0.2308378,-230.8378,-0.00000002363041,0.00000002363041,-7.62652874306535,1
SR550,replicate_01,CPP,3716,40.5339,-0.2302598,-230.2598,-0.00000002067064,0.00000002067064,-7.68464607663031,1
SR550,replicate_01,CPP,3717,41.13685,-0.2295961,-229.5961,-0.00000002076063,0.00000002076063,-7.68275947156673,1
SR550,replicate_01,CPP,3718,41.73985,-0.2289747,-228.9747,-0.00000001270948,0.00000001270948,-7.89587221795507,1
SR550,replicate_01,CPP,3719,42.34295,-0.2283403,-228.3403,-0.00000001369524,0.00000001369524,-7.86343035262051,1
SR550,replicate_01,CPP,3720,42.94605,-0.2279556,-227.9556,-0.00000001165584,0.00000001165584,-7.9334564227681,1
SR550,replicate_01,CPP,3721,43.55375,-0.2274359,-227.4359,-0.000000008188868,0.000000008188868,-8.08677612941564,1
SR550,replicate_01,CPP,3722,44.15685,-0.2265034,-226.5034,-0.000000004768066,0.000000004768066,-8.32165774168279,1
SR550,replicate_01,CPP,3723,44.75975,-0.2260854,-226.0854,-0.000000003801662,0.000000003801662,-8.4200264982176,1
SR550,replicate_01,CPP,3724,45.36275,-0.2252435,-225.2435,-9.040179E-10,9.040179E-10,-9.0438229701947,1
SR550,replicate_01,CPP,3725,45.96585,-0.2247752,-224.7752,4.78036E-10,4.78036E-10,-9.32053939624849,1
SR550,replicate_01,CPP,3726,46.56885,-0.2241246,-224.1246,0.000000002388218,0.000000002388218,-8.62192603270354,1
SR550,replicate_01,CPP,3727,47.17185,-0.2236966,-223.6966,0.000000006604353,0.000000006604353,-8.18016972192424,1
SR550,replicate_01,CPP,3728,47.7748,-0.223038,-223.038,0.000000006484287,0.000000006484287,-8.18813777115883,1
SR550,replicate_01,CPP,3729,48.3778,-0.2222223,-222.2223,0.000000009092755,0.000000009092755,-8.04130451061529,1
SR550,replicate_01,CPP,3730,48.9808,-0.2216261,-221.6261,0.000000009912152,0.000000009912152,-8.00383204679996,1
SR550,replicate_01,CPP,3731,49.58875,-0.2212404,-221.2404,0.00000001543736,0.00000001543736,-7.81142696795517,1
SR550,replicate_01,CPP,3732,50.1916,-0.2205173,-220.5173,0.00000001329817,0.00000001329817,-7.87620811945276,1
SR550,replicate_01,CPP,3733,50.7946,-0.2202141,-220.2141,0.0000000185822,0.0000000185822,-7.73090286992801,1
SR550,replicate_01,CPP,3734,51.39745,-0.2193692,-219.3692,0.0000000195724,0.0000000195724,-7.70835591717035,1
SR550,replicate_01,CPP,3735,52.0004,-0.2187861,-218.7861,0.00000002024479,0.00000002024479,-7.69368672382588,1
SR550,replicate_01,CPP,3736,52.6033,-0.218205,-218.205,0.00000002049316,0.00000002049316,-7.68839106918548,1
SR550,replicate_01,CPP,3737,53.20635,-0.2175323,-217.5323,0.00000002288033,0.00000002288033,-7.64053771606147,1
SR550,replicate_01,CPP,3738,53.8093,-0.2171264,-217.1264,0.00000002706063,0.00000002706063,-7.56766209678723,1
SR550,replicate_01,CPP,3739,54.4123,-0.2164275,-216.4275,0.00000002755619,0.00000002755619,-7.55978082944801,1
SR550,replicate_01,CPP,3740,55.0152,-0.2156763,-215.6763,0.00000002528909,0.00000002528909,-7.59706679798217,1
SR550,replicate_01,CPP,3741,55.6229,-0.2150367,-215.0367,0.0000000305259,0.0000000305259,-7.51533152282054,1
SR550,replicate_01,CPP,3742,56.22595,-0.2146289,-214.6289,0.00000003223023,0.00000003223023,-7.49173659528275,1
SR550,replicate_01,CPP,3743,56.8289,-0.2139481,-213.9481,0.00000003107391,0.00000003107391,-7.50760409645262,1
SR550,replicate_01,CPP,3744,57.43195,-0.2133187,-213.3187,0.00000003117514,0.00000003117514,-7.50619158753375,1
SR550,replicate_01,CPP,3745,58.0349,-0.2128031,-212.8031,0.00000003533543,0.00000003533543,-7.45178961934881,1
SR550,replicate_01,CPP,3746,58.63785,-0.2121595,-212.1595,0.00000003478912,0.00000003478912,-7.45855655670736,1
SR550,replicate_01,CPP,3747,59.2407,-0.2114908,-211.4908,0.00000003819187,0.00000003819187,-7.41802907661494,1
SR550,replicate_01,CPP,3748,59.8437,-0.2108564,-210.8564,0.00000003877938,0.00000003877938,-7.41139913864904,1
SR550,replicate_01,CPP,3749,60.44655,-0.2104113,-210.4113,0.00000003849165,0.00000003849165,-7.41463347184809,1
SR550,replicate_01,CPP,3750,61.0495,-0.2097778,-209.7778,0.00000003979535,0.00000003979535,-7.40016767132635,1
SR550,replicate_01,CPP,3751,61.65725,-0.2093548,-209.3548,0.00000003996407,0.00000003996407,-7.39833028900131,1
SR550,replicate_01,CPP,3752,62.26015,-0.2083971,-208.3971,0.00000004336735,0.00000004336735,-7.3628371149861,1
SR550,replicate_01,CPP,3753,62.863,-0.2079036,-207.9036,0.00000004107239,0.00000004107239,-7.38645002484025,1
SR550,replicate_01,CPP,3754,63.46595,-0.2072601,-207.2601,0.00000004859776,0.00000004859776,-7.31338374806402,1
SR550,replicate_01,CPP,3755,64.0689,-0.2067817,-206.7817,0.00000004531729,0.00000004531729,-7.34373606909187,1
SR550,replicate_01,CPP,3756,64.6718,-0.2061805,-206.1805,0.00000004663539,0.00000004663539,-7.33128438699077,1
SR550,replicate_01,CPP,3757,65.2748,-0.2055591,-205.5591,0.00000004660282,0.00000004660282,-7.33158780276528,1
SR550,replicate_01,CPP,3758,65.8777,-0.204967,-204.967,0.00000004954075,0.00000004954075,-7.30503742289358,1
SR550,replicate_01,CPP,3759,66.48065,-0.2043103,-204.3103,0.00000005130589,0.00000005130589,-7.28983277430998,1
SR550,replicate_01,CPP,3760,67.08365,-0.2037514,-203.7514,0.00000005237483,0.00000005237483,-7.28087737367112,1
SR550,replicate_01,CPP,3761,67.69135,-0.2031723,-203.1723,0.00000005392011,0.00000005392011,-7.26824923048712,1
SR550,replicate_01,CPP,3762,68.29435,-0.2025661,-202.5661,0.00000005534271,0.00000005534271,-7.25693957831343,1
SR550,replicate_01,CPP,3763,68.8973,-0.2019135,-201.9135,0.00000005523207,0.00000005523207,-7.25780867988458,1
SR550,replicate_01,CPP,3764,69.50025,-0.2012901,-201.2901,0.00000005450644,0.00000005450644,-7.26355218228793,1
SR550,replicate_01,CPP,3765,70.1032,-0.2007604,-200.7604,0.00000005681671,0.00000005681671,-7.24552391792412,1
SR550,replicate_01,CPP,3766,70.7061,-0.2001179,-200.1179,0.0000000573209,0.0000000573209,-7.24168699932903,1
SR550,replicate_01,CPP,3767,71.30905,-0.1995599,-199.5599,0.00000006056318,0.00000006056318,-7.21779132934362,1
SR550,replicate_01,CPP,3768,71.91205,-0.1989053,-198.9053,0.0000000614634,0.0000000614634,-7.21138341934165,1
SR550,replicate_01,CPP,3769,72.51505,-0.198424,-198.424,0.00000006033874,0.00000006033874,-7.21940376305,1
SR550,replicate_01,CPP,3770,73.118,-0.19772,-197.72,0.00000005924757,0.00000005924757,-7.22732945725428,1
SR550,replicate_01,CPP,3771,73.72575,-0.1972356,-197.2356,0.00000006273651,0.00000006273651,-7.20247964454646,1
SR550,replicate_01,CPP,3772,74.32865,-0.1965649,-196.5649,0.00000006135379,0.00000006135379,-7.21215860448959,1
SR550,replicate_01,CPP,3773,74.9316,-0.1958791,-195.8791,0.00000006285605,0.00000006285605,-7.2016529143955,1
SR550,replicate_01,CPP,3774,75.5345,-0.1953312,-195.3312,0.00000006388196,0.00000006388196,-7.19462176748462,1
SR550,replicate_01,CPP,3775,76.1374,-0.1947089,-194.7089,0.00000006599264,0.00000006599264,-7.18050449757365,1
SR550,replicate_01,CPP,3776,76.74035,-0.1941157,-194.1157,0.00000006585466,0.00000006585466,-7.18141348811785,1
SR550,replicate_01,CPP,3777,77.34335,-0.1935769,-193.5769,0.00000006941973,0.00000006941973,-7.15851707979941,1
SR550,replicate_01,CPP,3778,77.94635,-0.1929384,-192.9384,0.00000006731376,0.00000006731376,-7.171896150022,1
SR550,replicate_01,CPP,3779,78.5493,-0.1922989,-192.2989,0.00000006463662,0.00000006463662,-7.18952136191368,1
SR550,replicate_01,CPP,3780,79.15225,-0.191748,-191.748,0.00000006694741,0.00000006694741,-7.1742662199136,1
SR550,replicate_01,CPP,3781,79.76,-0.1911569,-191.1569,0.00000007020525,0.00000007020525,-7.15363040979646,1
SR550,replicate_01,CPP,3782,80.3629,-0.1905043,-190.5043,0.00000006964573,0.00000006964573,-7.15710550514504,1
SR550,replicate_01,CPP,3783,80.96585,-0.1899544,-189.9544,0.00000007006896,0.00000007006896,-7.15447432848349,1
SR550,replicate_01,CPP,3784,81.56875,-0.1893552,-189.3552,0.00000007275198,0.00000007275198,-7.13815518252937,1
SR550,replicate_01,CPP,3785,82.17165,-0.1887751,-188.7751,0.00000007139334,0.00000007139334,-7.14634229993469,1
SR550,replicate_01,CPP,3786,82.7746,-0.1881175,-188.1175,0.00000007252284,0.00000007252284,-7.13952519723816,1
SR550,replicate_01,CPP,3787,83.3776,-0.1875404,-187.5404,0.00000007124098,0.00000007124098,-7.14727011495746,1
SR550,replicate_01,CPP,3788,83.9806,-0.1870198,-187.0198,0.00000007420702,0.00000007420702,-7.12955500842647,1
SR550,replicate_01,CPP,3789,84.58355,-0.1862746,-186.2746,0.00000007252375,0.00000007252375,-7.13951974784458,1
SR550,replicate_01,CPP,3790,85.18645,-0.1855776,-185.5776,0.00000007234523,0.00000007234523,-7.14059009831096,1
SR550,replicate_01,CPP,3791,85.79425,-0.1851345,-185.1345,0.00000007466086,0.00000007466086,-7.12690701185007,1
SR550,replicate_01,CPP,3792,86.39715,-0.1844467,-184.4467,0.00000007656581,0.00000007656581,-7.11596511865856,1
SR550,replicate_01,CPP,3793,87.00005,-0.183923,-183.923,0.00000007520939,0.00000007520939,-7.12372793373547,1
SR550,replicate_01,CPP,3794,87.603,-0.1833439,-183.3439,0.00000007772788,0.00000007772788,-7.10942317735893,1
SR550,replicate_01,CPP,3795,88.206,-0.1827155,-182.7155,0.00000007771087,0.00000007771087,-7.10951822893606,1
SR550,replicate_01,CPP,3796,88.80895,-0.1820347,-182.0347,0.00000007773834,0.00000007773834,-7.10936473739316,1
SR550,replicate_01,CPP,3797,89.4119,-0.1815131,-181.5131,0.00000007910326,0.00000007910326,-7.10180561800881,1
SR550,replicate_01,CPP,3798,90.0149,-0.1809813,-180.9813,0.00000007829393,0.00000007829393,-7.10627190677592,1
SR550,replicate_01,CPP,3799,90.61795,-0.1802905,-180.2905,0.00000007885227,0.00000007885227,-7.10318579968088,1
SR550,replicate_01,CPP,3800,91.2209,-0.1795755,-179.5755,0.0000000792088,0.0000000792088,-7.1012265661487,1
SR550,replicate_01,CPP,3801,91.8286,-0.1790991,-179.0991,0.00000007894565,0.00000007894565,-7.10267179514325,1
SR550,replicate_01,CPP,3802,92.43155,-0.1784566,-178.4566,0.00000007828543,0.00000007828543,-7.10631905862403,1
SR550,replicate_01,CPP,3803,93.03455,-0.1778775,-177.8775,0.00000008217995,0.00000008217995,-7.08523412730791,1
SR550,replicate_01,CPP,3804,93.6375,-0.1772139,-177.2139,0.00000008057137,0.00000008057137,-7.09381925174156,1
SR550,replicate_01,CPP,3805,94.2405,-0.1765512,-176.5512,0.0000000832672,0.0000000832672,-7.0795260389804,1
SR550,replicate_01,CPP,3806,94.84345,-0.1759903,-175.9903,0.00000008261901,0.00000008261901,-7.08292001335499,1
SR550,replicate_01,CPP,3807,95.4464,-0.1754353,-175.4353,0.00000008287314,0.00000008287314,-7.08158620575823,1
SR550,replicate_01,CPP,3808,96.0494,-0.1748663,-174.8663,0.0000000857173,0.0000000857173,-7.06693151720987,1
SR550,replicate_01,CPP,3809,96.65235,-0.1742994,-174.2994,0.00000008627786,0.00000008627786,-7.06410063549482,1
SR550,replicate_01,CPP,3810,97.25535,-0.1736468,-173.6468,0.00000008355089,0.00000008355089,-7.07804891955838,1
SR550,replicate_01,CPP,3811,97.8631,-0.1730536,-173.0536,0.00000008545597,0.00000008545597,-7.06825759183745,1
SR550,replicate_01,CPP,3812,98.466,-0.1724554,-172.4554,0.00000008529732,0.00000008529732,-7.06906461393794,1
SR550,replicate_01,CPP,3813,99.06895,-0.1718844,-171.8844,0.0000000862551,0.0000000862551,-7.06421521699236,1
SR550,replicate_01,CPP,3814,99.67185,-0.1713577,-171.3577,0.00000008927515,0.00000008927515,-7.0492694114335,1
SR550,replicate_01,CPP,3815,100.2748,-0.1706578,-170.6578,0.0000000862381,0.0000000862381,-7.06430082043894,1
SR550,replicate_01,CPP,3816,100.8777,-0.1700807,-170.0807,0.00000008590668,0.00000008590668,-7.06597306463973,1
SR550,replicate_01,CPP,3817,101.4807,-0.1694724,-169.4724,0.00000008727252,0.00000008727252,-7.05912248356928,1
SR550,replicate_01,CPP,3818,102.0837,-0.168839,-168.839,0.00000008908813,0.00000008908813,-7.05018015700592,1
SR550,replicate_01,CPP,3819,102.6867,-0.1682529,-168.2529,0.0000000875936,0.0000000875936,-7.05752762426825,1
SR550,replicate_01,CPP,3820,103.2896,-0.1675821,-167.5821,0.00000008857622,0.00000008857622,-7.05268285722093,1
SR550,replicate_01,CPP,3821,103.8975,-0.1670494,-167.0494,0.00000008763728,0.00000008763728,-7.05731111010862,1
SR550,replicate_01,CPP,3822,104.5004,-0.1663273,-166.3273,0.00000009073386,0.00000009073386,-7.04223061297325,1
SR550,replicate_01,CPP,3823,105.1033,-0.1658147,-165.8147,0.00000008956184,0.00000008956184,-7.04787699265399,1
SR550,replicate_01,CPP,3824,105.7063,-0.1652175,-165.2175,0.00000009096222,0.00000009096222,-7.04113894891416,1
SR550,replicate_01,CPP,3825,106.3092,-0.1645387,-164.5387,0.0000000915853,0.0000000915853,-7.03817422765532,1
SR550,replicate_01,CPP,3826,106.9122,-0.1640211,-164.0211,0.00000009077139,0.00000009077139,-7.04205101406757,1
SR550,replicate_01,CPP,3827,107.5152,-0.163436,-163.436,0.00000009050969,0.00000009050969,-7.04330492258209,1
SR550,replicate_01,CPP,3828,108.1181,-0.1629113,-162.9113,0.00000009276542,0.00000009276542,-7.03261388479337,1
SR550,replicate_01,CPP,3829,108.7211,-0.1621983,-162.1983,0.00000009187944,0.00000009187944,-7.0367816604693,1
SR550,replicate_01,CPP,3830,109.3241,-0.1615608,-161.5608,0.00000009170863,0.00000009170863,-7.03758979426425,1
SR550,replicate_01,CPP,3831,109.9319,-0.1610291,-161.0291,0.00000009256988,0.00000009256988,-7.0335302992541,1
SR550,replicate_01,CPP,3832,110.5348,-0.1604641,-160.4641,0.00000009253431,0.00000009253431,-7.03369720908916,1
SR550,replicate_01,CPP,3833,111.1377,-0.1597944,-159.7944,0.00000009315006,0.00000009315006,-7.03081686102903,1
SR550,replicate_01,CPP,3834,111.7406,-0.1591126,-159.1126,0.00000009156987,0.00000009156987,-7.03824740237238,1
SR550,replicate_01,CPP,3835,112.3437,-0.1586715,-158.6715,0.00000009409671,0.00000009409671,-7.0264255609917,1
SR550,replicate_01,CPP,3836,112.9466,-0.1579857,-157.9857,0.00000009502467,0.00000009502467,-7.02216362993247,1
SR550,replicate_01,CPP,3837,113.5496,-0.1574308,-157.4308,0.00000009552952,0.00000009552952,-7.01986240441561,1
SR550,replicate_01,CPP,3838,114.1525,-0.1567792,-156.7792,0.00000009616738,0.00000009616738,-7.01697221578339,1
SR550,replicate_01,CPP,3839,114.7555,-0.1561669,-156.1669,0.00000009652889,0.00000009652889,-7.01534268779774,1
SR550,replicate_01,CPP,3840,115.3585,-0.155619,-155.619,0.00000009542187,0.00000009542187,-7.02035207674457,1
SR550,replicate_01,CPP,3841,115.9663,-0.1549846,-154.9846,0.00000009584603,0.00000009584603,-7.01842587115108,1
SR550,replicate_01,CPP,3842,116.5692,-0.1543874,-154.3874,0.00000009542711,0.00000009542711,-7.02032822853657,1
SR550,replicate_01,CPP,3843,117.1721,-0.1538848,-153.8848,0.00000009424765,0.00000009424765,-7.02572946981985,1
SR550,replicate_01,CPP,3844,117.775,-0.1531386,-153.1386,0.00000009685062,0.00000009685062,-7.01389759475161,1
SR550,replicate_01,CPP,3845,118.3781,-0.152485,-152.485,0.00000009664529,0.00000009664529,-7.01481930642439,1
SR550,replicate_01,CPP,3846,118.981,-0.1519946,-151.9946,0.00000009841931,0.00000009841931,-7.00691968405141,1
SR550,replicate_01,CPP,3847,119.584,-0.1514256,-151.4256,0.00000009716347,0.00000009716347,-7.01249698362666,1
SR550,replicate_01,CPP,3848,120.1869,-0.1507871,-150.7871,0.00000009831181,0.00000009831181,-7.00739430811141,1
SR550,replicate_01,CPP,3849,120.7898,-0.1501798,-150.1798,0.00000009642059,0.00000009642059,-7.01583021538609,1
SR550,replicate_01,CPP,3850,121.3942,-0.1496341,-149.6341,0.00000009817305,0.00000009817305,-7.00800771631321,1
SR550,replicate_01,CPP,3851,122.0021,-0.1489777,-148.9777,0.0000001005351,0.0000001005351,-6.99768228575624,1
SR550,replicate_01,CPP,3852,122.6049,-0.1484043,-148.4043,0.00000009904998,0.00000009904998,-7.00414560781741,1
SR550,replicate_01,CPP,3853,123.2079,-0.1477801,-147.7801,0.00000009840389,0.00000009840389,-7.00698773315258,1
SR550,replicate_01,CPP,3854,123.8109,-0.1471969,-147.1969,0.00000009877467,0.00000009877467,-7.00535441259482,1
SR550,replicate_01,CPP,3855,124.4138,-0.1465064,-146.5064,0.00000009963631,0.00000009963631,-7.00158236479985,1
SR550,replicate_01,CPP,3856,125.0168,-0.1459203,-145.9203,0.00000009892664,0.00000009892664,-7.00468674129396,1
SR550,replicate_01,CPP,3857,125.6199,-0.1453715,-145.3715,0.0000001006705,0.0000001006705,-6.9970977743736,1
SR550,replicate_01,CPP,3858,126.2227,-0.1447419,-144.7419,0.00000009927023,0.00000009927023,-7.00318097189892,1
SR550,replicate_01,CPP,3859,126.8257,-0.1441482,-144.1482,0.00000009932163,0.00000009932163,-7.00295616170913,1
SR550,replicate_01,CPP,3860,127.4286,-0.1435976,-143.5976,0.0000001015533,0.0000001015533,-6.99330595952156,1
SR550,replicate_01,CPP,3861,128.0363,-0.1429687,-142.9687,0.00000009936231,0.00000009936231,-7.00277832046267,1
SR550,replicate_01,CPP,3862,128.6392,-0.1424012,-142.4012,0.00000009845515,0.00000009845515,-7.00676156182059,1
SR550,replicate_01,CPP,3863,129.2422,-0.141767,-141.767,0.00000009990691,0.00000009990691,-7.0004044730244,1
SR550,replicate_01,CPP,3864,129.8452,-0.1411931,-141.1931,0.0000001005089,0.0000001005089,-6.997795480037,1
SR550,replicate_01,CPP,3865,130.4482,-0.1405914,-140.5914,0.0000001017975,0.0000001017975,-6.99226288751534,1
SR550,replicate_01,CPP,3866,131.0511,-0.1399854,-139.9854,0.000000103095,0.000000103095,-6.98676239703526,1
SR550,replicate_01,CPP,3867,131.6541,-0.1393563,-139.3563,0.000000103993,0.000000103993,-6.98299589304437,1
SR550,replicate_01,CPP,3868,132.257,-0.1388268,-138.8268,0.0000001024603,0.0000001024603,-6.9894443768595,1
SR550,replicate_01,CPP,3869,132.86,-0.1381769,-138.1769,0.000000100663,0.000000100663,-6.99713013072379,1
SR550,replicate_01,CPP,3870,133.4628,-0.1375537,-137.5537,0.0000001041955,0.0000001041955,-6.98215103696135,1
SR550,replicate_01,CPP,3871,134.0707,-0.1369621,-136.9621,0.0000001015128,0.0000001015128,-6.99347919303272,1
SR550,replicate_01,CPP,3872,134.6736,-0.1362853,-136.2853,0.0000001042775,0.0000001042775,-6.98180938936811,1
SR550,replicate_01,CPP,3873,135.2767,-0.135746,-135.746,0.0000001033264,0.0000001033264,-6.98578870162181,1
