condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,cycle
SR550,replicate_01,OCP,370,39.44335,-0.1860822,-186.0822,0,1
SR550,replicate_01,OCP,371,40.528,-0.1867126,-186.7126,0,1
SR550,replicate_01,OCP,372,41.61275,-0.1878093,-187.8093,0,1
SR550,replicate_01,OCP,373,42.69755,-0.1886482,-188.6482,0,1
SR550,replicate_01,OCP,374,43.78775,-0.1895556,-189.5556,0,1
SR550,replicate_01,OCP,375,44.87255,-0.1901971,-190.1971,0,1
SR550,replicate_01,OCP,376,45.95725,-0.1909051,-190.9051,0,1
SR550,replicate_01,OCP,377,47.04205,-0.1915114,-191.5114,0,1
SR550,replicate_01,OCP,378,48.12675,-0.192031,-192.031,0,1
SR550,replicate_01,OCP,379,49.2114,-0.1926041,-192.6041,0,1
SR550,replicate_01,OCP,380,50.29615,-0.1931026,-193.1026,0,1
SR550,replicate_01,OCP,381,51.38085,-0.1934581,-193.4581,0,1
SR550,replicate_01,OCP,382,52.46555,-0.1938518,-193.8518,0,1
SR550,replicate_01,OCP,383,53.5503,-0.1942194,-194.2194,0,1
SR550,replicate_01,OCP,384,54.63975,-0.1944802,-194.4802,0,1
SR550,replicate_01,OCP,385,55.72455,-0.1949888,-194.9888,0,1
SR550,replicate_01,OCP,386,56.8093,-0.1954249,-195.4249,0,1
SR550,replicate_01,OCP,387,57.89395,-0.1958489,-195.8489,0,1
SR550,replicate_01,OCP,388,58.9787,-0.1963816,-196.3816,0,1
SR550,replicate_01,OCP,389,60.0635,-0.1966696,-196.6696,0,1
SR550,replicate_01,OCP,390,61.1482,-0.1970604,-197.0604,0,1
SR550,replicate_01,OCP,391,62.2329,-0.1973645,-197.3645,0,1
SR550,replicate_01,OCP,392,63.31765,-0.1975992,-197.5992,0,1
SR550,replicate_01,OCP,393,64.4024,-0.1978912,-197.8912,0,1
SR550,replicate_01,OCP,394,65.492,-0.1982024,-198.2024,0,1
SR550,replicate_01,OCP,395,66.57675,-0.1984119,-198.4119,0,1
SR550,replicate_01,OCP,396,67.6614,-0.1985186,-198.5186,0,1
SR550,replicate_01,OCP,397,68.7462,-0.1987241,-198.7241,0,1
SR550,replicate_01,OCP,398,69.83085,-0.1987452,-198.7452,0,1
SR550,replicate_01,OCP,399,70.9155,-0.198853,-198.853,0,1
SR550,replicate_01,OCP,400,72.00025,-0.1990866,-199.0866,0,1
SR550,replicate_01,OCP,401,73.08495,-0.1991219,-199.1219,0,1
SR550,replicate_01,OCP,402,74.16965,-0.1991269,-199.1269,0,1
SR550,replicate_01,OCP,403,75.2544,-0.1991662,-199.1662,0,1
SR550,replicate_01,OCP,404,76.3439,-0.1991098,-199.1098,0,1
SR550,replicate_01,OCP,405,77.4286,-0.1992266,-199.2266,0,1
SR550,replicate_01,OCP,406,78.51335,-0.199287,-199.287,0,1
SR550,replicate_01,OCP,407,79.59805,-0.1993706,-199.3706,0,1
SR550,replicate_01,OCP,408,80.6827,-0.1993444,-199.3444,0,1
SR550,replicate_01,OCP,409,81.76755,-0.1994049,-199.4049,0,1
SR550,replicate_01,OCP,410,82.8523,-0.1994602,-199.4602,0,1
SR550,replicate_01,OCP,411,83.937,-0.1993646,-199.3646,0,1
SR550,replicate_01,OCP,412,85.0217,-0.1991027,-199.1027,0,1
SR550,replicate_01,OCP,413,86.1066,-0.1989507,-198.9507,0,1
SR550,replicate_01,OCP,414,87.19615,-0.1986365,-198.6365,0,1
SR550,replicate_01,OCP,415,88.281,-0.1984481,-198.4481,0,1
SR550,replicate_01,OCP,416,89.3658,-0.1981541,-198.1541,0,1
SR550,replicate_01,OCP,417,90.4505,-0.1977935,-197.7935,0,1
SR550,replicate_01,OCP,418,91.5352,-0.1966857,-196.6857,0,1
SR550,replicate_01,OCP,419,92.6199,-0.1956172,-195.6172,0,1
SR550,replicate_01,OCP,420,93.70465,-0.1944762,-194.4762,0,1
SR550,replicate_01,OCP,421,94.7894,-0.1933664,-193.3664,0,1
SR550,replicate_01,OCP,422,95.8741,-0.1923442,-192.3442,0,1
SR550,replicate_01,OCP,423,96.95875,-0.1913472,-191.3472,0,1
SR550,replicate_01,OCP,424,98.0483,-0.1904217,-190.4217,0,1
SR550,replicate_01,OCP,425,99.1331,-0.1895889,-189.5889,0,1
SR550,replicate_01,OCP,426,100.2178,-0.1886573,-188.6573,0,1
SR550,replicate_01,OCP,427,101.3026,-0.1879564,-187.9564,0,1
SR550,replicate_01,OCP,428,102.3874,-0.1871457,-187.1457,0,1
SR550,replicate_01,OCP,429,103.472,-0.1863833,-186.3833,0,1
SR550,replicate_01,OCP,430,104.5568,-0.1856693,-185.6693,0,1
SR550,replicate_01,OCP,431,105.6415,-0.1849653,-184.9653,0,1
SR550,replicate_01,OCP,432,106.7262,-0.1841949,-184.1949,0,1
SR550,replicate_01,OCP,433,107.8109,-0.1836098,-183.6098,0,1
SR550,replicate_01,OCP,434,108.9005,-0.182923,-182.923,0,1
SR550,replicate_01,OCP,435,109.9851,-0.1823338,-182.3338,0,1
SR550,replicate_01,OCP,436,111.0698,-0.1817024,-181.7024,0,1
SR550,replicate_01,OCP,437,112.1546,-0.1811435,-181.1435,0,1
SR550,replicate_01,OCP,438,113.2394,-0.1805332,-180.5332,0,1
SR550,replicate_01,OCP,439,114.3241,-0.1800075,-180.0075,0,1
SR550,replicate_01,OCP,440,115.4089,-0.1794727,-179.4727,0,1
SR550,replicate_01,OCP,441,116.4936,-0.1789782,-178.9782,0,1
SR550,replicate_01,OCP,442,117.5782,-0.178376,-178.376,0,1
SR550,replicate_01,OCP,443,118.663,-0.1780266,-178.0266,0,1
SR550,replicate_01,OCP,444,119.7526,-0.1775029,-177.5029,0,1
SR550,replicate_01,OCP,445,120.8372,-0.1771393,-177.1393,0,1
SR550,replicate_01,OCP,446,121.9221,-0.1767284,-176.7284,0,1
SR550,replicate_01,OCP,447,123.0068,-0.1763206,-176.3206,0,1
SR550,replicate_01,OCP,448,124.0915,-0.175962,-175.962,0,1
SR550,replicate_01,OCP,449,125.1763,-0.1755632,-175.5632,0,1
SR550,replicate_01,OCP,450,126.261,-0.1752249,-175.2249,0,1
SR550,replicate_01,OCP,451,127.3459,-0.1748704,-174.8704,0,1
SR550,replicate_01,OCP,452,128.4306,-0.1745078,-174.5078,0,1
SR550,replicate_01,OCP,453,129.5153,-0.1741856,-174.1856,0,1
SR550,replicate_01,OCP,454,130.6048,-0.1738693,-173.8693,0,1
SR550,replicate_01,OCP,455,131.6895,-0.1735581,-173.5581,0,1
SR550,replicate_01,OCP,456,132.7743,-0.1732309,-173.2309,0,1
SR550,replicate_01,OCP,457,133.8591,-0.1729197,-172.9197,0,1
SR550,replicate_01,OCP,458,134.9438,-0.1725893,-172.5893,0,1
SR550,replicate_01,OCP,459,136.0285,-0.1722872,-172.2872,0,1
SR550,replicate_01,OCP,460,137.1133,-0.1719821,-171.9821,0,1
SR550,replicate_01,OCP,461,138.1979,-0.1715923,-171.5923,0,1
SR550,replicate_01,OCP,462,139.2827,-0.1713194,-171.3194,0,1
SR550,replicate_01,OCP,463,140.3674,-0.1709961,-170.9961,0,1
SR550,replicate_01,OCP,464,141.457,-0.1707071,-170.7071,0,1
SR550,replicate_01,OCP,465,142.5417,-0.170402,-170.402,0,1
SR550,replicate_01,OCP,466,143.6266,-0.1700767,-170.0767,0,1
SR550,replicate_01,OCP,467,144.7112,-0.1697534,-169.7534,0,1
SR550,replicate_01,OCP,468,145.796,-0.1694382,-169.4382,0,1
SR550,replicate_01,OCP,469,146.8808,-0.1691361,-169.1361,0,1
SR550,replicate_01,OCP,470,147.9655,-0.1687705,-168.7705,0,1
SR550,replicate_01,OCP,471,149.0502,-0.1685389,-168.5389,0,1
SR550,replicate_01,OCP,472,150.1349,-0.1682357,-168.2357,0,1
SR550,replicate_01,OCP,473,151.2197,-0.1679346,-167.9346,0,1
SR550,replicate_01,OCP,474,152.3093,-0.1676244,-167.6244,0,1
SR550,replicate_01,OCP,475,153.394,-0.1673686,-167.3686,0,1
SR550,replicate_01,OCP,476,154.4787,-0.1670937,-167.0937,0,1
SR550,replicate_01,OCP,477,155.5634,-0.1668188,-166.8188,0,1
SR550,replicate_01,OCP,478,156.6482,-0.1665579,-166.5579,0,1
SR550,replicate_01,OCP,479,157.7329,-0.1662447,-166.2447,0,1
SR550,replicate_01,OCP,480,158.8177,-0.166001,-166.001,0,1
SR550,replicate_01,OCP,481,159.9023,-0.1657533,-165.7533,0,1
SR550,replicate_01,OCP,482,160.987,-0.1654753,-165.4753,0,1
SR550,replicate_01,OCP,483,162.0717,-0.1652346,-165.2346,0,1
SR550,replicate_01,OCP,484,163.1613,-0.1649194,-164.9194,0,1
SR550,replicate_01,OCP,485,164.246,-0.164716,-164.716,0,1
SR550,replicate_01,OCP,486,165.3306,-0.1644531,-164.4531,0,1
SR550,replicate_01,OCP,487,166.4153,-0.1642054,-164.2054,0,1
SR550,replicate_01,OCP,488,167.5,-0.1639758,-163.9758,0,1
SR550,replicate_01,OCP,489,168.5847,-0.1636888,-163.6888,0,1
SR550,replicate_01,OCP,490,169.6695,-0.1635266,-163.5266,0,1
SR550,replicate_01,OCP,491,170.7542,-0.1632114,-163.2114,0,1
SR550,replicate_01,OCP,492,171.8389,-0.1630029,-163.0029,0,1
SR550,replicate_01,OCP,493,172.9235,-0.1627723,-162.7723,0,1
SR550,replicate_01,OCP,494,174.013,-0.162588,-162.588,0,1
SR550,replicate_01,OCP,495,175.0977,-0.1623604,-162.3604,0,1
SR550,replicate_01,OCP,496,176.1823,-0.1621177,-162.1177,0,1
SR550,replicate_01,OCP,497,177.267,-0.1619163,-161.9163,0,1
SR550,replicate_01,OCP,498,178.3517,-0.1616535,-161.6535,0,1
SR550,replicate_01,OCP,499,179.4364,-0.16144,-161.44,0,1
SR550,replicate_01,OCP,500,180.5211,-0.1612607,-161.2607,0,1
SR550,replicate_01,OCP,501,181.6059,-0.161027,-161.027,0,1
SR550,replicate_01,OCP,502,182.6905,-0.1608508,-160.8508,0,1
SR550,replicate_01,OCP,503,183.7751,-0.160586,-160.586,0,1
SR550,replicate_01,OCP,504,184.8646,-0.1604137,-160.4137,0,1
SR550,replicate_01,OCP,505,185.9495,-0.1601861,-160.1861,0,1
SR550,replicate_01,OCP,506,187.0343,-0.1600371,-160.0371,0,1
SR550,replicate_01,OCP,507,188.119,-0.1598165,-159.8165,0,1
SR550,replicate_01,OCP,508,189.2039,-0.1595789,-159.5789,0,1
SR550,replicate_01,OCP,509,190.2885,-0.1594117,-159.4117,0,1
SR550,replicate_01,OCP,510,191.3734,-0.1592163,-159.2163,0,1
SR550,replicate_01,OCP,511,192.4581,-0.1590391,-159.0391,0,1
SR550,replicate_01,OCP,512,193.5429,-0.1588618,-158.8618,0,1
SR550,replicate_01,OCP,513,194.6277,-0.1586896,-158.6896,0,1
SR550,replicate_01,OCP,514,195.7172,-0.1584872,-158.4872,0,1
SR550,replicate_01,OCP,515,196.802,-0.1583371,-158.3371,0,1
SR550,replicate_01,OCP,516,197.8867,-0.1581367,-158.1367,0,1
SR550,replicate_01,OCP,517,198.9716,-0.1579575,-157.9575,0,1
SR550,replicate_01,OCP,518,200.0563,-0.157755,-157.755,0,1
SR550,replicate_01,OCP,519,201.1411,-0.1576453,-157.6453,0,1
SR550,replicate_01,OCP,520,202.2257,-0.157463,-157.463,0,1
SR550,replicate_01,OCP,521,203.3103,-0.1573029,-157.3029,0,1
SR550,replicate_01,OCP,522,204.3951,-0.1571478,-157.1478,0,1
SR550,replicate_01,OCP,523,205.4798,-0.1569514,-156.9514,0,1
SR550,replicate_01,OCP,524,206.5692,-0.1568406,-156.8406,0,1
SR550,replicate_01,OCP,525,207.6539,-0.1568225,-156.8225,0,1
SR550,replicate_01,OCP,526,208.7388,-0.1567641,-156.7641,0,1
SR550,replicate_01,OCP,527,209.8235,-0.1566976,-156.6976,0,1
SR550,replicate_01,OCP,528,210.9082,-0.1566291,-156.6291,0,1
SR550,replicate_01,OCP,529,211.9928,-0.1565566,-156.5566,0,1
SR550,replicate_01,OCP,530,213.0775,-0.1564358,-156.4358,0,1
SR550,replicate_01,OCP,531,214.1623,-0.1564378,-156.4378,0,1
SR550,replicate_01,OCP,532,215.2471,-0.1562787,-156.2787,0,1
SR550,replicate_01,OCP,533,216.3318,-0.1562636,-156.2636,0,1
SR550,replicate_01,OCP,534,217.4214,-0.1561518,-156.1518,0,1
SR550,replicate_01,OCP,535,218.506,-0.1560763,-156.0763,0,1
SR550,replicate_01,OCP,536,219.5907,-0.1560269,-156.0269,0,1
SR550,replicate_01,OCP,537,220.6756,-0.155894,-155.894,0,1
SR550,replicate_01,OCP,538,221.7605,-0.1557842,-155.7842,0,1
SR550,replicate_01,OCP,539,222.8451,-0.1557026,-155.7026,0,1
SR550,replicate_01,OCP,540,223.9298,-0.1556321,-155.6321,0,1
SR550,replicate_01,OCP,541,225.0145,-0.1555254,-155.5254,0,1
SR550,replicate_01,OCP,542,226.0993,-0.1554539,-155.4539,0,1
SR550,replicate_01,OCP,543,227.1841,-0.155333,-155.333,0,1
SR550,replicate_01,OCP,544,228.2737,-0.1553099,-155.3099,0,1
SR550,replicate_01,OCP,545,229.3583,-0.1552223,-155.2223,0,1
SR550,replicate_01,OCP,546,230.4431,-0.1551286,-155.1286,0,1
SR550,replicate_01,OCP,547,231.5278,-0.155042,-155.042,0,1
SR550,replicate_01,OCP,548,232.6125,-0.154899,-154.899,0,1
SR550,replicate_01,OCP,549,233.6971,-0.1548204,-154.8204,0,1
SR550,replicate_01,OCP,550,234.7819,-0.1546653,-154.6653,0,1
SR550,replicate_01,OCP,551,235.8666,-0.1546643,-154.6643,0,1
SR550,replicate_01,OCP,552,236.9512,-0.1544589,-154.4589,0,1
SR550,replicate_01,OCP,553,238.0359,-0.1544649,-154.4649,0,1
SR550,replicate_01,OCP,554,239.1255,-0.1543702,-154.3702,0,1
SR550,replicate_01,OCP,555,240.2103,-0.1542494,-154.2494,0,1
SR550,replicate_01,OCP,556,241.2949,-0.1542293,-154.2293,0,1
SR550,replicate_01,OCP,557,242.3797,-0.1541034,-154.1034,0,1
SR550,replicate_01,OCP,558,243.4644,-0.1539654,-153.9654,0,1
SR550,replicate_01,OCP,559,244.5491,-0.1539181,-153.9181,0,1
SR550,replicate_01,OCP,560,245.6338,-0.153761,-153.761,0,1
SR550,replicate_01,OCP,561,246.7184,-0.1537187,-153.7187,0,1
SR550,replicate_01,OCP,562,247.8031,-0.1535888,-153.5888,0,1
SR550,replicate_01,OCP,563,248.8879,-0.1535132,-153.5132,0,1
SR550,replicate_01,OCP,564,249.9774,-0.1534579,-153.4579,0,1
SR550,replicate_01,OCP,565,251.0622,-0.1532826,-153.2826,0,1
SR550,replicate_01,OCP,566,252.147,-0.1531597,-153.1597,0,1
SR550,replicate_01,OCP,567,253.2317,-0.1530882,-153.0882,0,1
SR550,replicate_01,OCP,568,254.3164,-0.1529583,-152.9583,0,1
SR550,replicate_01,OCP,569,255.4012,-0.15291,-152.91,0,1
SR550,replicate_01,OCP,570,256.4858,-0.1527186,-152.7186,0,1
SR550,replicate_01,OCP,571,257.5706,-0.1526985,-152.6985,0,1
SR550,replicate_01,OCP,572,258.6552,-0.152627,-152.627,0,1
SR550,replicate_01,OCP,573,259.74,-0.1525152,-152.5152,0,1
SR550,replicate_01,OCP,574,260.8296,-0.1523903,-152.3903,0,1
SR550,replicate_01,OCP,575,261.9143,-0.1522937,-152.2937,0,1
SR550,replicate_01,OCP,576,262.999,-0.1521517,-152.1517,0,1
SR550,replicate_01,OCP,577,264.0836,-0.152059,-152.059,0,1
SR550,replicate_01,OCP,578,265.1684,-0.1519774,-151.9774,0,1
SR550,replicate_01,OCP,579,266.2531,-0.1518234,-151.8234,0,1
SR550,replicate_01,OCP,580,267.3379,-0.1516995,-151.6995,0,1
SR550,replicate_01,OCP,581,268.4226,-0.1515353,-151.5353,0,1
SR550,replicate_01,OCP,582,269.5074,-0.1514084,-151.4084,0,1
SR550,replicate_01,OCP,583,270.5921,-0.151351,-151.351,0,1
SR550,replicate_01,OCP,584,271.6816,-0.1512805,-151.2805,0,1
SR550,replicate_01,OCP,585,272.7664,-0.1511909,-151.1909,0,1
SR550,replicate_01,OCP,586,273.8513,-0.1510016,-151.0016,0,1
SR550,replicate_01,OCP,587,274.936,-0.1509714,-150.9714,0,1
SR550,replicate_01,OCP,588,276.0207,-0.1508737,-150.8737,0,1
SR550,replicate_01,OCP,589,277.1053,-0.1507921,-150.7921,0,1
SR550,replicate_01,OCP,590,278.1901,-0.1506924,-150.6924,0,1
SR550,replicate_01,OCP,591,279.275,-0.1506219,-150.6219,0,1
SR550,replicate_01,OCP,592,280.3596,-0.1505313,-150.5313,0,1
SR550,replicate_01,OCP,593,281.4443,-0.1504014,-150.4014,0,1
SR550,replicate_01,OCP,594,282.5338,-0.1503157,-150.3157,0,1
SR550,replicate_01,OCP,595,283.6186,-0.1502332,-150.2332,0,1
SR550,replicate_01,OCP,596,284.7032,-0.1501486,-150.1486,0,1
SR550,replicate_01,OCP,597,285.7878,-0.15006,-150.06,0,1
SR550,replicate_01,OCP,598,286.874,-0.1499303,-149.9303,0,1
SR550,replicate_01,OCP,599,287.9587,-0.1498675,-149.8675,0,1
SR550,replicate_01,OCP,600,289.0434,-0.1498027,-149.8027,0,1
SR550,replicate_01,OCP,601,290.1281,-0.1497103,-149.7103,0,1
SR550,replicate_01,OCP,602,291.213,-0.1496116,-149.6116,0,1
SR550,replicate_01,OCP,603,292.2976,-0.1495549,-149.5549,0,1
SR550,replicate_01,OCP,604,293.3872,-0.1493947,-149.3947,0,1
SR550,replicate_01,OCP,605,294.4719,-0.1493469,-149.3469,0,1
SR550,replicate_01,OCP,606,295.5566,-0.1493046,-149.3046,0,1
SR550,replicate_01,OCP,607,296.6414,-0.1492428,-149.2428,0,1
SR550,replicate_01,OCP,608,297.726,-0.1491851,-149.1851,0,1
SR550,replicate_01,OCP,609,298.8106,-0.1490947,-149.0947,0,1
SR550,replicate_01,OCP,610,299.8954,-0.1490333,-149.0333,0,1
SR550,replicate_01,OCP,611,300.9801,-0.1490374,-149.0374,0,1
SR550,replicate_01,OCP,612,302.0648,-0.1489341,-148.9341,0,1
SR550,replicate_01,OCP,613,303.1496,-0.1488802,-148.8802,0,1
SR550,replicate_01,OCP,614,304.239,-0.1488389,-148.8389,0,1
SR550,replicate_01,OCP,615,305.3237,-0.1488376,-148.8376,0,1
SR550,replicate_01,OCP,616,306.4085,-0.1487542,-148.7542,0,1
SR550,replicate_01,OCP,617,307.4933,-0.1486983,-148.6983,0,1
SR550,replicate_01,OCP,618,308.578,-0.1486376,-148.6376,0,1
SR550,replicate_01,OCP,619,309.6628,-0.1485607,-148.5607,0,1
SR550,replicate_01,OCP,620,310.7474,-0.1484945,-148.4945,0,1
SR550,replicate_01,OCP,621,311.8322,-0.1484287,-148.4287,0,1
SR550,replicate_01,OCP,622,312.917,-0.1483811,-148.3811,0,1
SR550,replicate_01,OCP,623,314.0017,-0.1483119,-148.3119,0,1
SR550,replicate_01,OCP,624,315.0912,-0.1482926,-148.2926,0,1
SR550,replicate_01,OCP,625,316.1759,-0.1481806,-148.1806,0,1
SR550,replicate_01,OCP,626,317.2606,-0.1481481,-148.1481,0,1
SR550,replicate_01,OCP,627,318.3453,-0.148105,-148.105,0,1
SR550,replicate_01,OCP,628,319.4301,-0.148022,-148.022,0,1
SR550,replicate_01,OCP,629,320.5147,-0.1479598,-147.9598,0,1
SR550,replicate_01,OCP,630,321.5995,-0.1478777,-147.8777,0,1
SR550,replicate_01,OCP,631,322.6841,-0.1478411,-147.8411,0,1
SR550,replicate_01,OCP,632,323.7689,-0.1477698,-147.7698,0,1
SR550,replicate_01,OCP,633,324.8536,-0.1477291,-147.7291,0,1
SR550,replicate_01,OCP,634,325.9432,-0.1476675,-147.6675,0,1
SR550,replicate_01,OCP,635,327.028,-0.1475988,-147.5988,0,1
SR550,replicate_01,OCP,636,328.1128,-0.1475569,-147.5569,0,1
SR550,replicate_01,OCP,637,329.1975,-0.1474189,-147.4189,0,1
SR550,replicate_01,OCP,638,330.2821,-0.1473832,-147.3832,0,1
SR550,replicate_01,OCP,639,331.3669,-0.147362,-147.362,0,1
SR550,replicate_01,OCP,640,332.4517,-0.1472783,-147.2783,0,1
SR550,replicate_01,OCP,641,333.5363,-0.1471977,-147.1977,0,1
SR550,replicate_01,OCP,642,334.6212,-0.1471373,-147.1373,0,1
SR550,replicate_01,OCP,643,335.7058,-0.1470688,-147.0688,0,1
SR550,replicate_01,OCP,644,336.7955,-0.1470011,-147.0011,0,1
SR550,replicate_01,OCP,645,337.8802,-0.1469292,-146.9292,0,1
SR550,replicate_01,OCP,646,338.9649,-0.1468855,-146.8855,0,1
SR550,replicate_01,OCP,647,340.0497,-0.1467678,-146.7678,0,1
SR550,replicate_01,OCP,648,341.1345,-0.1467687,-146.7687,0,1
SR550,replicate_01,OCP,649,342.2192,-0.1467346,-146.7346,0,1
SR550,replicate_01,OCP,650,343.3039,-0.1465954,-146.5954,0,1
SR550,replicate_01,OCP,651,344.3886,-0.1465336,-146.5336,0,1
SR550,replicate_01,OCP,652,345.4733,-0.1464838,-146.4838,0,1
SR550,replicate_01,OCP,653,346.558,-0.1463862,-146.3862,0,1
SR550,replicate_01,OCP,654,347.6476,-0.1463135,-146.3135,0,1
SR550,replicate_01,OCP,655,348.7323,-0.1462304,-146.2304,0,1
SR550,replicate_01,OCP,656,349.817,-0.1461586,-146.1586,0,1
SR550,replicate_01,OCP,657,350.9018,-0.1460866,-146.0866,0,1
SR550,replicate_01,OCP,658,351.9865,-0.1460347,-146.0347,0,1
SR550,replicate_01,OCP,659,353.0711,-0.1459315,-145.9315,0,1
SR550,replicate_01,OCP,660,354.1559,-0.1458565,-145.8565,0,1
SR550,replicate_01,OCP,661,355.2406,-0.1457952,-145.7952,0,1
SR550,replicate_01,OCP,662,356.3253,-0.1457098,-145.7098,0,1
SR550,replicate_01,OCP,663,357.4101,-0.1456363,-145.6363,0,1
SR550,replicate_01,OCP,664,358.4996,-0.1455668,-145.5668,0,1
SR550,replicate_01,OCP,665,359.5843,-0.1454916,-145.4916,0,1
SR550,replicate_01,OCP,666,360.669,-0.1454084,-145.4084,0,1
SR550,replicate_01,OCP,667,361.7538,-0.1453438,-145.3438,0,1
SR550,replicate_01,OCP,668,362.8386,-0.1452916,-145.2916,0,1
SR550,replicate_01,OCP,669,363.9232,-0.1452043,-145.2043,0,1
SR550,replicate_01,OCP,670,365.0081,-0.1451103,-145.1103,0,1
SR550,replicate_01,OCP,671,366.0927,-0.145049,-145.049,0,1
SR550,replicate_01,OCP,672,367.1774,-0.144978,-144.978,0,1
SR550,replicate_01,OCP,673,368.2622,-0.1449418,-144.9418,0,1
SR550,replicate_01,OCP,674,369.3519,-0.1448616,-144.8616,0,1
SR550,replicate_01,OCP,675,370.4366,-0.1448211,-144.8211,0,1
SR550,replicate_01,OCP,676,371.5214,-0.1447453,-144.7453,0,1
SR550,replicate_01,OCP,677,372.6063,-0.1446989,-144.6989,0,1
SR550,replicate_01,OCP,678,373.691,-0.1446381,-144.6381,0,1
SR550,replicate_01,OCP,679,374.7758,-0.1445199,-144.5199,0,1
SR550,replicate_01,OCP,680,375.8607,-0.1445159,-144.5159,0,1
SR550,replicate_01,OCP,681,376.9455,-0.1444519,-144.4519,0,1
SR550,replicate_01,OCP,682,378.0301,-0.1444007,-144.4007,0,1
SR550,replicate_01,OCP,683,379.1148,-0.1443179,-144.3179,0,1
SR550,replicate_01,OCP,684,380.2044,-0.144302,-144.302,0,1
SR550,replicate_01,OCP,685,381.2891,-0.1442506,-144.2506,0,1
SR550,replicate_01,OCP,686,382.374,-0.1441624,-144.1624,0,1
SR550,replicate_01,OCP,687,383.4586,-0.1441491,-144.1491,0,1
SR550,replicate_01,OCP,688,384.5433,-0.1440938,-144.0938,0,1
SR550,replicate_01,OCP,689,385.6281,-0.1440548,-144.0548,0,1
SR550,replicate_01,OCP,690,386.7128,-0.1439997,-143.9997,0,1
SR550,replicate_01,OCP,691,387.7975,-0.1439834,-143.9834,0,1
SR550,replicate_01,OCP,692,388.8823,-0.1439573,-143.9573,0,1
SR550,replicate_01,OCP,693,389.9671,-0.1438943,-143.8943,0,1
SR550,replicate_01,OCP,694,391.0566,-0.1437943,-143.7943,0,1
SR550,replicate_01,OCP,695,392.1412,-0.1438225,-143.8225,0,1
SR550,replicate_01,OCP,696,393.2259,-0.1436758,-143.6758,0,1
SR550,replicate_01,OCP,697,394.3106,-0.1436729,-143.6729,0,1
SR550,replicate_01,OCP,698,395.3954,-0.1436726,-143.6726,0,1
SR550,replicate_01,OCP,699,396.4802,-0.1435581,-143.5581,0,1
SR550,replicate_01,OCP,700,397.5649,-0.14348,-143.48,0,1
SR550,replicate_01,OCP,701,398.6497,-0.143411,-143.411,0,1
