condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,cycle
SR400,replicate_02,OCP,334,0.5009,-0.05828898,-58.28898,0,1
SR400,replicate_02,OCP,335,1.58555,-0.05820691,-58.20691,0,1
SR400,replicate_02,OCP,336,2.6702,-0.05811667,-58.11667,0,1
SR400,replicate_02,OCP,337,3.75495,-0.05808878,-58.08878,0,1
SR400,replicate_02,OCP,338,4.8396,-0.05803289,-58.03289,0,1
SR400,replicate_02,OCP,339,5.92435,-0.0579771,-57.9771,0,1
SR400,replicate_02,OCP,340,7.00905,-0.05791758,-57.91758,0,1
SR400,replicate_02,OCP,341,8.09375,-0.05789522,-57.89522,0,1
SR400,replicate_02,OCP,342,9.17845,-0.05787316,-57.87316,0,1
SR400,replicate_02,OCP,343,10.2632,-0.05788676,-57.88676,0,1
SR400,replicate_02,OCP,344,11.35265,-0.0580775,-58.0775,0,1
SR400,replicate_02,OCP,345,12.4374,-0.05816199,-58.16199,0,1
SR400,replicate_02,OCP,346,13.52205,-0.05816229,-58.16229,0,1
SR400,replicate_02,OCP,347,14.60685,-0.05813682,-58.13682,0,1
SR400,replicate_02,OCP,348,15.6916,-0.05818717,-58.18717,0,1
SR400,replicate_02,OCP,349,16.77635,-0.05814981,-58.14981,0,1
SR400,replicate_02,OCP,350,17.86105,-0.05807327,-58.07327,0,1
SR400,replicate_02,OCP,351,18.9457,-0.05801889,-58.01889,0,1
SR400,replicate_02,OCP,352,20.03035,-0.05789935,-57.89935,0,1
SR400,replicate_02,OCP,353,21.11505,-0.05779773,-57.79773,0,1
SR400,replicate_02,OCP,354,22.2046,-0.05763982,-57.63982,0,1
SR400,replicate_02,OCP,355,23.28935,-0.05753378,-57.53378,0,1
SR400,replicate_02,OCP,356,24.37405,-0.05742793,-57.42793,0,1
SR400,replicate_02,OCP,357,25.4588,-0.05734988,-57.34988,0,1
SR400,replicate_02,OCP,358,26.54355,-0.0572948,-57.2948,0,1
SR400,replicate_02,OCP,359,27.62835,-0.05730456,-57.30456,0,1
SR400,replicate_02,OCP,360,28.713,-0.05727838,-57.27838,0,1
SR400,replicate_02,OCP,361,29.7979,-0.05723065,-57.23065,0,1
SR400,replicate_02,OCP,362,30.8826,-0.05716297,-57.16297,0,1
SR400,replicate_02,OCP,363,31.9674,-0.05707365,-57.07365,0,1
SR400,replicate_02,OCP,364,33.05695,-0.05702842,-57.02842,0,1
SR400,replicate_02,OCP,365,34.14165,-0.05711121,-57.11121,0,1
SR400,replicate_02,OCP,366,35.2263,-0.05721464,-57.21464,0,1
SR400,replicate_02,OCP,367,36.31095,-0.05730416,-57.30416,0,1
SR400,replicate_02,OCP,368,37.3958,-0.0573372,-57.3372,0,1
SR400,replicate_02,OCP,369,38.4805,-0.05741112,-57.41112,0,1
SR400,replicate_02,OCP,370,39.56515,-0.05747708,-57.47708,0,1
SR400,replicate_02,OCP,371,40.6499,-0.05757839,-57.57839,0,1
SR400,replicate_02,OCP,372,41.7346,-0.05778323,-57.78323,0,1
SR400,replicate_02,OCP,373,42.8194,-0.05809683,-58.09683,0,1
SR400,replicate_02,OCP,374,43.90965,-0.05848758,-58.48758,0,1
SR400,replicate_02,OCP,375,44.9944,-0.05860924,-58.60924,0,1
SR400,replicate_02,OCP,376,46.07905,-0.05869222,-58.69222,0,1
SR400,replicate_02,OCP,377,47.1638,-0.05884449,-58.84449,0,1
SR400,replicate_02,OCP,378,48.2485,-0.05907733,-59.07733,0,1
SR400,replicate_02,OCP,379,49.3332,-0.05928549,-59.28549,0,1
SR400,replicate_02,OCP,380,50.418,-0.05952326,-59.52326,0,1
SR400,replicate_02,OCP,381,51.50275,-0.05966758,-59.66758,0,1
SR400,replicate_02,OCP,382,52.5874,-0.05984603,-59.84603,0,1
SR400,replicate_02,OCP,383,53.6721,-0.06005913,-60.05913,0,1
SR400,replicate_02,OCP,384,54.76185,-0.06031452,-60.31452,0,1
SR400,replicate_02,OCP,385,55.8465,-0.06058795,-60.58795,0,1
SR400,replicate_02,OCP,386,56.9312,-0.06088353,-60.88353,0,1
SR400,replicate_02,OCP,387,58.0159,-0.06114416,-61.14416,0,1
SR400,replicate_02,OCP,388,59.1007,-0.06138254,-61.38254,0,1
SR400,replicate_02,OCP,389,60.18545,-0.06162534,-61.62534,0,1
SR400,replicate_02,OCP,390,61.27025,-0.06172212,-61.72212,0,1
SR400,replicate_02,OCP,391,62.35495,-0.06179906,-61.79906,0,1
SR400,replicate_02,OCP,392,63.4397,-0.06197963,-61.97963,0,1
SR400,replicate_02,OCP,393,64.52435,-0.06230834,-62.30834,0,1
SR400,replicate_02,OCP,394,65.61385,-0.06281067,-62.81067,0,1
SR400,replicate_02,OCP,395,66.6985,-0.06299306,-62.99306,0,1
SR400,replicate_02,OCP,396,67.7833,-0.0629997,-62.9997,0,1
SR400,replicate_02,OCP,397,68.868,-0.06300131,-63.00131,0,1
SR400,replicate_02,OCP,398,69.95265,-0.06297402,-62.97402,0,1
SR400,replicate_02,OCP,399,71.03745,-0.06298026,-62.98026,0,1
SR400,replicate_02,OCP,400,72.1222,-0.06297221,-62.97221,0,1
SR400,replicate_02,OCP,401,73.20695,-0.06323717,-63.23717,0,1
SR400,replicate_02,OCP,402,74.29165,-0.06333053,-63.33053,0,1
SR400,replicate_02,OCP,403,75.37655,-0.06329035,-63.29035,0,1
SR400,replicate_02,OCP,404,76.46605,-0.06305479,-63.05479,0,1
SR400,replicate_02,OCP,405,77.5508,-0.06280755,-62.80755,0,1
SR400,replicate_02,OCP,406,78.6356,-0.06263424,-62.63424,0,1
SR400,replicate_02,OCP,407,79.72025,-0.06263826,-62.63826,0,1
SR400,replicate_02,OCP,408,80.8049,-0.06264813,-62.64813,0,1
SR400,replicate_02,OCP,409,81.88965,-0.06265035,-62.65035,0,1
SR400,replicate_02,OCP,410,82.9744,-0.06262356,-62.62356,0,1
SR400,replicate_02,OCP,411,84.05925,-0.06262446,-62.62446,0,1
SR400,replicate_02,OCP,412,85.1439,-0.06263857,-62.63857,0,1
SR400,replicate_02,OCP,413,86.22875,-0.06267824,-62.67824,0,1
SR400,replicate_02,OCP,414,87.31845,-0.06275226,-62.75226,0,1
SR400,replicate_02,OCP,415,88.4031,-0.06282608,-62.82608,0,1
SR400,replicate_02,OCP,416,89.4879,-0.06298298,-62.98298,0,1
SR400,replicate_02,OCP,417,90.5726,-0.06319176,-63.19176,0,1
SR400,replicate_02,OCP,418,91.6573,-0.06339367,-63.39367,0,1
SR400,replicate_02,OCP,419,92.74205,-0.06322075,-63.22075,0,1
SR400,replicate_02,OCP,420,93.8268,-0.06308913,-63.08913,0,1
SR400,replicate_02,OCP,421,94.91155,-0.06300353,-63.00353,0,1
SR400,replicate_02,OCP,422,95.9962,-0.06290534,-62.90534,0,1
SR400,replicate_02,OCP,423,97.0809,-0.06279939,-62.79939,0,1
SR400,replicate_02,OCP,424,98.1706,-0.06258912,-62.58912,0,1
SR400,replicate_02,OCP,425,99.2554,-0.06261732,-62.61732,0,1
SR400,replicate_02,OCP,426,100.3402,-0.06237713,-62.37713,0,1
SR400,replicate_02,OCP,427,101.4249,-0.06209917,-62.09917,0,1
SR400,replicate_02,OCP,428,102.5097,-0.06183925,-61.83925,0,1
SR400,replicate_02,OCP,429,103.5944,-0.06160369,-61.60369,0,1
SR400,replicate_02,OCP,430,104.679,-0.06137468,-61.37468,0,1
SR400,replicate_02,OCP,431,105.7638,-0.06120317,-61.20317,0,1
SR400,replicate_02,OCP,432,106.8486,-0.06102059,-61.02059,0,1
SR400,replicate_02,OCP,433,107.9333,-0.06080175,-60.80175,0,1
SR400,replicate_02,OCP,434,109.0227,-0.06061453,-60.61453,0,1
SR400,replicate_02,OCP,435,110.1077,-0.06043477,-60.43477,0,1
SR400,replicate_02,OCP,436,111.1924,-0.06027716,-60.27716,0,1
SR400,replicate_02,OCP,437,112.277,-0.06010959,-60.10959,0,1
SR400,replicate_02,OCP,438,113.3618,-0.06002107,-60.02107,0,1
SR400,replicate_02,OCP,439,114.4465,-0.05993194,-59.93194,0,1
SR400,replicate_02,OCP,440,115.5312,-0.05985137,-59.85137,0,1
SR400,replicate_02,OCP,441,116.616,-0.05979286,-59.79286,0,1
SR400,replicate_02,OCP,442,117.7007,-0.05977141,-59.77141,0,1
SR400,replicate_02,OCP,443,118.7853,-0.05976808,-59.76808,0,1
SR400,replicate_02,OCP,444,119.8748,-0.05973263,-59.73263,0,1
SR400,replicate_02,OCP,445,120.9597,-0.05975791,-59.75791,0,1
SR400,replicate_02,OCP,446,122.0445,-0.05989236,-59.89236,0,1
SR400,replicate_02,OCP,447,123.1292,-0.06000958,-60.00958,0,1
SR400,replicate_02,OCP,448,124.214,-0.06007091,-60.07091,0,1
SR400,replicate_02,OCP,449,125.2988,-0.060097,-60.097,0,1
SR400,replicate_02,OCP,450,126.3835,-0.06013255,-60.13255,0,1
SR400,replicate_02,OCP,451,127.4682,-0.06011865,-60.11865,0,1
SR400,replicate_02,OCP,452,128.5529,-0.0600118,-60.0118,0,1
SR400,replicate_02,OCP,453,129.6377,-0.0598556,-59.8556,0,1
SR400,replicate_02,OCP,454,130.7274,-0.05969185,-59.69185,0,1
SR400,replicate_02,OCP,455,131.8121,-0.05957593,-59.57593,0,1
SR400,replicate_02,OCP,456,132.8969,-0.05948016,-59.48016,0,1
SR400,replicate_02,OCP,457,133.9816,-0.05943605,-59.43605,0,1
SR400,replicate_02,OCP,458,135.0665,-0.05941309,-59.41309,0,1
SR400,replicate_02,OCP,459,136.1512,-0.05936707,-59.36707,0,1
SR400,replicate_02,OCP,460,137.2359,-0.05929486,-59.29486,0,1
SR400,replicate_02,OCP,461,138.3206,-0.0592018,-59.2018,0,1
SR400,replicate_02,OCP,462,139.4055,-0.05916686,-59.16686,0,1
SR400,replicate_02,OCP,463,140.4902,-0.05916535,-59.16535,0,1
SR400,replicate_02,OCP,464,141.5797,-0.05909656,-59.09656,0,1
SR400,replicate_02,OCP,465,142.6645,-0.05903544,-59.03544,0,1
SR400,replicate_02,OCP,466,143.7493,-0.05898669,-58.98669,0,1
SR400,replicate_02,OCP,467,144.834,-0.05891841,-58.91841,0,1
SR400,replicate_02,OCP,468,145.9187,-0.05894369,-58.94369,0,1
SR400,replicate_02,OCP,469,147.0035,-0.0588738,-58.8738,0,1
SR400,replicate_02,OCP,470,148.0882,-0.05892244,-58.92244,0,1
SR400,replicate_02,OCP,471,149.173,-0.05890794,-58.90794,0,1
SR400,replicate_02,OCP,472,150.2579,-0.05890945,-58.90945,0,1
SR400,replicate_02,OCP,473,151.3426,-0.05896484,-58.96484,0,1
SR400,replicate_02,OCP,474,152.4322,-0.05898357,-58.98357,0,1
SR400,replicate_02,OCP,475,153.5169,-0.05896292,-58.96292,0,1
SR400,replicate_02,OCP,476,154.6017,-0.05889786,-58.89786,0,1
SR400,replicate_02,OCP,477,155.6864,-0.05878608,-58.78608,0,1
SR400,replicate_02,OCP,478,156.7711,-0.05873824,-58.73824,0,1
SR400,replicate_02,OCP,479,157.8559,-0.05865667,-58.65667,0,1
SR400,replicate_02,OCP,480,158.9406,-0.05858114,-58.58114,0,1
SR400,replicate_02,OCP,481,160.0253,-0.05855777,-58.55777,0,1
SR400,replicate_02,OCP,482,161.11,-0.05851377,-58.51377,0,1
SR400,replicate_02,OCP,483,162.1947,-0.05850501,-58.50501,0,1
SR400,replicate_02,OCP,484,163.2842,-0.05853411,-58.53411,0,1
SR400,replicate_02,OCP,485,164.369,-0.05851609,-58.51609,0,1
SR400,replicate_02,OCP,486,165.4539,-0.05855707,-58.55707,0,1
SR400,replicate_02,OCP,487,166.5385,-0.05859162,-58.59162,0,1
SR400,replicate_02,OCP,488,167.6234,-0.05930866,-59.30866,0,1
SR400,replicate_02,OCP,489,168.7081,-0.0592579,-59.2579,0,1
SR400,replicate_02,OCP,490,169.7928,-0.05898226,-58.98226,0,1
SR400,replicate_02,OCP,491,170.8777,-0.05896766,-58.96766,0,1
SR400,replicate_02,OCP,492,171.9624,-0.05892546,-58.92546,0,1
SR400,replicate_02,OCP,493,173.0472,-0.05895094,-58.95094,0,1
SR400,replicate_02,OCP,494,174.1369,-0.05895336,-58.95336,0,1
SR400,replicate_02,OCP,495,175.2216,-0.05897239,-58.97239,0,1
SR400,replicate_02,OCP,496,176.3065,-0.05899656,-58.99656,0,1
SR400,replicate_02,OCP,497,177.3912,-0.05903,-59.03,0,1
SR400,replicate_02,OCP,498,178.4759,-0.05911268,-59.11268,0,1
SR400,replicate_02,OCP,499,179.5607,-0.05917129,-59.17129,0,1
SR400,replicate_02,OCP,500,180.6454,-0.05932135,-59.32135,0,1
SR400,replicate_02,OCP,501,181.7301,-0.05947563,-59.47563,0,1
SR400,replicate_02,OCP,502,182.8148,-0.05950645,-59.50645,0,1
SR400,replicate_02,OCP,503,183.8994,-0.05956224,-59.56224,0,1
SR400,replicate_02,OCP,504,184.989,-0.05957724,-59.57724,0,1
SR400,replicate_02,OCP,505,186.0737,-0.05961037,-59.61037,0,1
SR400,replicate_02,OCP,506,187.1584,-0.05959527,-59.59527,0,1
SR400,replicate_02,OCP,507,188.2431,-0.0596137,-59.6137,0,1
SR400,replicate_02,OCP,508,189.3278,-0.05967876,-59.67876,0,1
SR400,replicate_02,OCP,509,190.4126,-0.05971814,-59.71814,0,1
SR400,replicate_02,OCP,510,191.4974,-0.05975207,-59.75207,0,1
SR400,replicate_02,OCP,511,192.5821,-0.05980081,-59.80081,0,1
SR400,replicate_02,OCP,512,193.6668,-0.05991834,-59.91834,0,1
SR400,replicate_02,OCP,513,194.7515,-0.05998159,-59.98159,0,1
SR400,replicate_02,OCP,514,195.841,-0.06009952,-60.09952,0,1
SR400,replicate_02,OCP,515,196.9257,-0.0602257,-60.2257,0,1
SR400,replicate_02,OCP,516,198.0105,-0.06033094,-60.33094,0,1
SR400,replicate_02,OCP,517,199.0952,-0.06032178,-60.32178,0,1
SR400,replicate_02,OCP,518,200.1799,-0.06034252,-60.34252,0,1
SR400,replicate_02,OCP,519,201.2646,-0.06033235,-60.33235,0,1
SR400,replicate_02,OCP,520,202.3492,-0.06037576,-60.37576,0,1
SR400,replicate_02,OCP,521,203.4339,-0.06040214,-60.40214,0,1
SR400,replicate_02,OCP,522,204.5186,-0.06039791,-60.39791,0,1
SR400,replicate_02,OCP,523,205.6033,-0.06044333,-60.44333,0,1
SR400,replicate_02,OCP,524,206.6929,-0.06050013,-60.50013,0,1
SR400,replicate_02,OCP,525,207.7776,-0.06055532,-60.55532,0,1
SR400,replicate_02,OCP,526,208.8624,-0.06045864,-60.45864,0,1
SR400,replicate_02,OCP,527,209.9471,-0.06039127,-60.39127,0,1
SR400,replicate_02,OCP,528,211.0318,-0.06033578,-60.33578,0,1
SR400,replicate_02,OCP,529,212.1166,-0.0603389,-60.3389,0,1
SR400,replicate_02,OCP,530,213.2014,-0.06033749,-60.33749,0,1
SR400,replicate_02,OCP,531,214.286,-0.06033114,-60.33114,0,1
SR400,replicate_02,OCP,532,215.3708,-0.06028885,-60.28885,0,1
SR400,replicate_02,OCP,533,216.4556,-0.06020183,-60.20183,0,1
SR400,replicate_02,OCP,534,217.5451,-0.06014715,-60.14715,0,1
SR400,replicate_02,OCP,535,218.6299,-0.0601683,-60.1683,0,1
SR400,replicate_02,OCP,536,219.7146,-0.06024413,-60.24413,0,1
SR400,replicate_02,OCP,537,220.7993,-0.0602975,-60.2975,0,1
SR400,replicate_02,OCP,538,221.884,-0.06040023,-60.40023,0,1
SR400,replicate_02,OCP,539,222.9687,-0.06052198,-60.52198,0,1
SR400,replicate_02,OCP,540,224.0535,-0.06060869,-60.60869,0,1
SR400,replicate_02,OCP,541,225.1382,-0.06067153,-60.67153,0,1
SR400,replicate_02,OCP,542,226.2231,-0.0606957,-60.6957,0,1
SR400,replicate_02,OCP,543,227.3077,-0.06077265,-60.77265,0,1
SR400,replicate_02,OCP,544,228.3972,-0.06092854,-60.92854,0,1
SR400,replicate_02,OCP,545,229.4819,-0.06105604,-61.05604,0,1
SR400,replicate_02,OCP,546,230.5666,-0.06125635,-61.25635,0,1
SR400,replicate_02,OCP,547,231.6512,-0.06158143,-61.58143,0,1
SR400,replicate_02,OCP,548,232.736,-0.06175465,-61.75465,0,1
SR400,replicate_02,OCP,549,233.8208,-0.06186039,-61.86039,0,1
SR400,replicate_02,OCP,550,234.9054,-0.06176724,-61.76724,0,1
SR400,replicate_02,OCP,551,235.9902,-0.06165717,-61.65717,0,1
SR400,replicate_02,OCP,552,237.075,-0.06146713,-61.46713,0,1
SR400,replicate_02,OCP,553,238.1597,-0.06137609,-61.37609,0,1
SR400,replicate_02,OCP,554,239.2491,-0.06124195,-61.24195,0,1
SR400,replicate_02,OCP,555,240.3338,-0.0611504,-61.1504,0,1
SR400,replicate_02,OCP,556,241.4186,-0.06112522,-61.12522,0,1
SR400,replicate_02,OCP,557,242.5034,-0.0611211,-61.1211,0,1
SR400,replicate_02,OCP,558,243.5882,-0.06101233,-61.01233,0,1
SR400,replicate_02,OCP,559,244.6728,-0.06097245,-60.97245,0,1
SR400,replicate_02,OCP,560,245.7574,-0.06086893,-60.86893,0,1
SR400,replicate_02,OCP,561,246.8422,-0.06081646,-60.81646,0,1
SR400,replicate_02,OCP,562,247.9269,-0.06076741,-60.76741,0,1
SR400,replicate_02,OCP,563,249.0116,-0.06077366,-60.77366,0,1
SR400,replicate_02,OCP,564,250.1011,-0.06076096,-60.76096,0,1
SR400,replicate_02,OCP,565,251.1857,-0.06077617,-60.77617,0,1
SR400,replicate_02,OCP,566,252.2706,-0.06085794,-60.85794,0,1
SR400,replicate_02,OCP,567,253.3553,-0.06087295,-60.87295,0,1
SR400,replicate_02,OCP,568,254.4401,-0.06089753,-60.89753,0,1
SR400,replicate_02,OCP,569,255.5248,-0.06099702,-60.99702,0,1
SR400,replicate_02,OCP,570,256.6096,-0.06091948,-60.91948,0,1
SR400,replicate_02,OCP,571,257.6943,-0.0607375,-60.7375,0,1
SR400,replicate_02,OCP,572,258.7791,-0.06062431,-60.62431,0,1
SR400,replicate_02,OCP,573,259.864,-0.06050557,-60.50557,0,1
SR400,replicate_02,OCP,574,260.9534,-0.06031956,-60.31956,0,1
SR400,replicate_02,OCP,575,262.0382,-0.06011955,-60.11955,0,1
SR400,replicate_02,OCP,576,263.1229,-0.05991723,-59.91723,0,1
SR400,replicate_02,OCP,577,264.2076,-0.05973214,-59.73214,0,1
SR400,replicate_02,OCP,578,265.2923,-0.05955801,-59.55801,0,1
SR400,replicate_02,OCP,579,266.377,-0.05932396,-59.32396,0,1
SR400,replicate_02,OCP,580,267.4618,-0.05918106,-59.18106,0,1
SR400,replicate_02,OCP,581,268.5464,-0.05903443,-59.03443,0,1
SR400,replicate_02,OCP,582,269.6312,-0.05879343,-58.79343,0,1
SR400,replicate_02,OCP,583,270.7159,-0.05867822,-58.67822,0,1
SR400,replicate_02,OCP,584,271.8055,-0.05844115,-58.44115,0,1
SR400,replicate_02,OCP,585,272.8903,-0.05828858,-58.28858,0,1
SR400,replicate_02,OCP,586,273.9749,-0.05820681,-58.20681,0,1
SR400,replicate_02,OCP,587,275.0598,-0.05811819,-58.11819,0,1
SR400,replicate_02,OCP,588,276.1445,-0.05801526,-58.01526,0,1
SR400,replicate_02,OCP,589,277.2292,-0.05795826,-57.95826,0,1
SR400,replicate_02,OCP,590,278.314,-0.05793359,-57.93359,0,1
SR400,replicate_02,OCP,591,279.3987,-0.05799693,-57.99693,0,1
SR400,replicate_02,OCP,592,280.4833,-0.05803842,-58.03842,0,1
SR400,replicate_02,OCP,593,281.5681,-0.05801586,-58.01586,0,1
SR400,replicate_02,OCP,594,282.6578,-0.058007,-58.007,0,1
SR400,replicate_02,OCP,595,283.7426,-0.05802422,-58.02422,0,1
SR400,replicate_02,OCP,596,284.8272,-0.05793973,-57.93973,0,1
SR400,replicate_02,OCP,597,285.912,-0.05796843,-57.96843,0,1
SR400,replicate_02,OCP,598,286.9966,-0.05794708,-57.94708,0,1
SR400,replicate_02,OCP,599,288.0813,-0.05801526,-58.01526,0,1
SR400,replicate_02,OCP,600,289.166,-0.05803429,-58.03429,0,1
SR400,replicate_02,OCP,601,290.2508,-0.05816975,-58.16975,0,1
SR400,replicate_02,OCP,602,291.3354,-0.0582204,-58.2204,0,1
SR400,replicate_02,OCP,603,292.4201,-0.05822,-58.22,0,1
SR400,replicate_02,OCP,604,293.5096,-0.05812684,-58.12684,0,1
SR400,replicate_02,OCP,605,294.5942,-0.05802422,-58.02422,0,1
SR400,replicate_02,OCP,606,295.679,-0.0579636,-57.9636,0,1
SR400,replicate_02,OCP,607,296.7638,-0.05795836,-57.95836,0,1
SR400,replicate_02,OCP,608,297.8485,-0.05795343,-57.95343,0,1
SR400,replicate_02,OCP,609,298.9333,-0.05805454,-58.05454,0,1
SR400,replicate_02,OCP,610,300.018,-0.05810831,-58.10831,0,1
SR400,replicate_02,OCP,611,301.1028,-0.05816692,-58.16692,0,1
SR400,replicate_02,OCP,612,302.1876,-0.05819795,-58.19795,0,1
SR400,replicate_02,OCP,613,303.2724,-0.0582053,-58.2053,0,1
SR400,replicate_02,OCP,614,304.3619,-0.0581778,-58.1778,0,1
SR400,replicate_02,OCP,615,305.4467,-0.0581921,-58.1921,0,1
SR400,replicate_02,OCP,616,306.5316,-0.05820147,-58.20147,0,1
SR400,replicate_02,OCP,617,307.6163,-0.05823652,-58.23652,0,1
SR400,replicate_02,OCP,618,308.7012,-0.05825736,-58.25736,0,1
SR400,replicate_02,OCP,619,309.7859,-0.05833421,-58.33421,0,1
SR400,replicate_02,OCP,620,310.8707,-0.05853683,-58.53683,0,1
SR400,replicate_02,OCP,621,311.9554,-0.05875013,-58.75013,0,1
SR400,replicate_02,OCP,622,313.0402,-0.05888326,-58.88326,0,1
SR400,replicate_02,OCP,623,314.1248,-0.05894359,-58.94359,0,1
SR400,replicate_02,OCP,624,315.2144,-0.05887017,-58.87017,0,1
SR400,replicate_02,OCP,625,316.2992,-0.05872506,-58.72506,0,1
SR400,replicate_02,OCP,626,317.3839,-0.05862746,-58.62746,0,1
SR400,replicate_02,OCP,627,318.4686,-0.05853169,-58.53169,0,1
SR400,replicate_02,OCP,628,319.5533,-0.05848214,-58.48214,0,1
SR400,replicate_02,OCP,629,320.6379,-0.05853703,-58.53703,0,1
SR400,replicate_02,OCP,630,321.7227,-0.05855868,-58.55868,0,1
SR400,replicate_02,OCP,631,322.8073,-0.0585179,-58.5179,0,1
SR400,replicate_02,OCP,632,323.8922,-0.05856916,-58.56916,0,1
SR400,replicate_02,OCP,633,324.977,-0.05858013,-58.58013,0,1
SR400,replicate_02,OCP,634,326.0664,-0.05868185,-58.68185,0,1
SR400,replicate_02,OCP,635,327.1512,-0.05881559,-58.81559,0,1
SR400,replicate_02,OCP,636,328.2359,-0.05902466,-59.02466,0,1
SR400,replicate_02,OCP,637,329.3207,-0.05923997,-59.23997,0,1
SR400,replicate_02,OCP,638,330.4055,-0.05945095,-59.45095,0,1
SR400,replicate_02,OCP,639,331.4902,-0.05981884,-59.81884,0,1
SR400,replicate_02,OCP,640,332.5749,-0.05997192,-59.97192,0,1
SR400,replicate_02,OCP,641,333.6596,-0.0601972,-60.1972,0,1
SR400,replicate_02,OCP,642,334.7444,-0.06043517,-60.43517,0,1
SR400,replicate_02,OCP,643,335.8292,-0.06066288,-60.66288,0,1
SR400,replicate_02,OCP,644,336.9186,-0.06104083,-61.04083,0,1
SR400,replicate_02,OCP,645,338.0032,-0.06154447,-61.54447,0,1
SR400,replicate_02,OCP,646,339.0879,-0.06235195,-62.35195,0,1
SR400,replicate_02,OCP,647,340.1727,-0.06344473,-63.44473,0,1
SR400,replicate_02,OCP,648,341.2574,-0.0640939,-64.0939,0,1
SR400,replicate_02,OCP,649,342.3422,-0.06428242,-64.28242,0,1
SR400,replicate_02,OCP,650,343.4268,-0.06420558,-64.20558,0,1
SR400,replicate_02,OCP,651,344.5117,-0.06414294,-64.14294,0,1
SR400,replicate_02,OCP,652,345.5963,-0.06431334,-64.31334,0,1
SR400,replicate_02,OCP,653,346.6809,-0.0648057,-64.8057,0,1
SR400,replicate_02,OCP,654,347.7704,-0.06513451,-65.13451,0,1
SR400,replicate_02,OCP,655,348.8552,-0.06508758,-65.08758,0,1
SR400,replicate_02,OCP,656,349.9401,-0.06491255,-64.91255,0,1
SR400,replicate_02,OCP,657,351.0249,-0.06462876,-64.62876,0,1
SR400,replicate_02,OCP,658,352.1096,-0.06426299,-64.26299,0,1
SR400,replicate_02,OCP,659,353.1943,-0.06396419,-63.96419,0,1
SR400,replicate_02,OCP,660,354.279,-0.06358623,-63.58623,0,1
SR400,replicate_02,OCP,661,355.3636,-0.06320998,-63.20998,0,1
SR400,replicate_02,OCP,662,356.4484,-0.06282115,-62.82115,0,1
SR400,replicate_02,OCP,663,357.5331,-0.0624734,-62.4734,0,1
SR400,replicate_02,OCP,664,358.6226,-0.06213674,-62.13674,0,1
SR400,replicate_02,OCP,665,359.7073,-0.06177932,-61.77932,0,1
SR400,replicate_02,OCP,666,360.792,-0.06126269,-61.26269,0,1
SR400,replicate_02,OCP,667,361.8767,-0.06073881,-60.73881,0,1
SR400,replicate_02,OCP,668,362.9615,-0.06024,-60.24,0,1
SR400,replicate_02,OCP,669,364.0461,-0.05978198,-59.78198,0,1
SR400,replicate_02,OCP,670,365.1309,-0.05924913,-59.24913,0,1
SR400,replicate_02,OCP,671,366.2155,-0.05878437,-58.78437,0,1
SR400,replicate_02,OCP,672,367.3003,-0.05830429,-58.30429,0,1
SR400,replicate_02,OCP,673,368.385,-0.05786813,-57.86813,0,1
SR400,replicate_02,OCP,674,369.4745,-0.05744264,-57.44264,0,1
SR400,replicate_02,OCP,675,370.5592,-0.05702017,-57.02017,0,1
SR400,replicate_02,OCP,676,371.644,-0.05660595,-56.60595,0,1
SR400,replicate_02,OCP,677,372.7287,-0.05620322,-56.20322,0,1
SR400,replicate_02,OCP,678,373.8134,-0.05582436,-55.82436,0,1
SR400,replicate_02,OCP,679,374.8982,-0.05541851,-55.41851,0,1
SR400,replicate_02,OCP,680,375.9829,-0.05507227,-55.07227,0,1
SR400,replicate_02,OCP,681,377.0676,-0.05471486,-54.71486,0,1
SR400,replicate_02,OCP,682,378.1523,-0.05437799,-54.37799,0,1
SR400,replicate_02,OCP,683,379.2369,-0.05405562,-54.05562,0,1
SR400,replicate_02,OCP,684,380.3264,-0.05371675,-53.71675,0,1
SR400,replicate_02,OCP,685,381.4113,-0.05338329,-53.38329,0,1
SR400,replicate_02,OCP,686,382.496,-0.05310474,-53.10474,0,1
SR400,replicate_02,OCP,687,383.5807,-0.05286354,-52.86354,0,1
SR400,replicate_02,OCP,688,384.6654,-0.05263695,-52.63695,0,1
SR400,replicate_02,OCP,689,385.7502,-0.05243513,-52.43513,0,1
SR400,replicate_02,OCP,690,386.8348,-0.05224288,-52.24288,0,1
SR400,replicate_02,OCP,691,387.9195,-0.05210108,-52.10108,0,1
SR400,replicate_02,OCP,692,389.0041,-0.05195143,-51.95143,0,1
SR400,replicate_02,OCP,693,390.0887,-0.0517765,-51.7765,0,1
SR400,replicate_02,OCP,694,391.1783,-0.05165011,-51.65011,0,1
SR400,replicate_02,OCP,695,392.2632,-0.05153077,-51.53077,0,1
SR400,replicate_02,OCP,696,393.3479,-0.05138626,-51.38626,0,1
SR400,replicate_02,OCP,697,394.4327,-0.05121737,-51.21737,0,1
SR400,replicate_02,OCP,698,395.5174,-0.05104637,-51.04637,0,1
SR400,replicate_02,OCP,699,396.6021,-0.05085281,-50.85281,0,1
SR400,replicate_02,OCP,700,397.6867,-0.05064756,-50.64756,0,1
SR400,replicate_02,OCP,701,398.7715,-0.05044897,-50.44897,0,1
