condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,cycle
SR500,replicate_01,OCP,442,117.7003,-0.1075484,-107.5484,0,1
SR500,replicate_01,OCP,443,118.785,-0.1076392,-107.6392,0,1
SR500,replicate_01,OCP,444,119.8745,-0.1078663,-107.8663,0,1
SR500,replicate_01,OCP,445,120.9593,-0.1082101,-108.2101,0,1
SR500,replicate_01,OCP,446,122.0441,-0.1083735,-108.3735,0,1
SR500,replicate_01,OCP,447,123.1288,-0.1082888,-108.2888,0,1
SR500,replicate_01,OCP,448,124.2134,-0.1080648,-108.0648,0,1
SR500,replicate_01,OCP,449,125.2982,-0.1079256,-107.9256,0,1
SR500,replicate_01,OCP,450,126.3829,-0.1079464,-107.9464,0,1
SR500,replicate_01,OCP,451,127.4676,-0.107773,-107.773,0,1
SR500,replicate_01,OCP,452,128.5523,-0.1077227,-107.7227,0,1
SR500,replicate_01,OCP,453,129.6369,-0.1075112,-107.5112,0,1
SR500,replicate_01,OCP,454,130.7264,-0.1074173,-107.4173,0,1
SR500,replicate_01,OCP,455,131.8114,-0.1073861,-107.3861,0,1
SR500,replicate_01,OCP,456,132.896,-0.107333,-107.333,0,1
SR500,replicate_01,OCP,457,133.9807,-0.1071965,-107.1965,0,1
SR500,replicate_01,OCP,458,135.0654,-0.1071086,-107.1086,0,1
SR500,replicate_01,OCP,459,136.1501,-0.1069471,-106.9471,0,1
SR500,replicate_01,OCP,460,137.2349,-0.1067719,-106.7719,0,1
SR500,replicate_01,OCP,461,138.3196,-0.1065785,-106.5785,0,1
SR500,replicate_01,OCP,462,139.4044,-0.1065194,-106.5194,0,1
SR500,replicate_01,OCP,463,140.4892,-0.1063275,-106.3275,0,1
SR500,replicate_01,OCP,464,141.5786,-0.1061521,-106.1521,0,1
SR500,replicate_01,OCP,465,142.6633,-0.1060482,-106.0482,0,1
SR500,replicate_01,OCP,466,143.7481,-0.105854,-105.854,0,1
SR500,replicate_01,OCP,467,144.8328,-0.1056092,-105.6092,0,1
SR500,replicate_01,OCP,468,145.9176,-0.1054398,-105.4398,0,1
SR500,replicate_01,OCP,469,147.0022,-0.1052381,-105.2381,0,1
SR500,replicate_01,OCP,470,148.0869,-0.1050043,-105.0043,0,1
SR500,replicate_01,OCP,471,149.1716,-0.1048963,-104.8963,0,1
SR500,replicate_01,OCP,472,150.2564,-0.1047174,-104.7174,0,1
SR500,replicate_01,OCP,473,151.341,-0.1043863,-104.3863,0,1
SR500,replicate_01,OCP,474,152.4306,-0.1042548,-104.2548,0,1
SR500,replicate_01,OCP,475,153.5152,-0.1040343,-104.0343,0,1
SR500,replicate_01,OCP,476,154.5999,-0.1039769,-103.9769,0,1
SR500,replicate_01,OCP,477,155.6846,-0.1038007,-103.8007,0,1
SR500,replicate_01,OCP,478,156.7693,-0.1036814,-103.6814,0,1
SR500,replicate_01,OCP,479,157.854,-0.1036094,-103.6094,0,1
SR500,replicate_01,OCP,480,158.9388,-0.1033666,-103.3666,0,1
SR500,replicate_01,OCP,481,160.0235,-0.1033097,-103.3097,0,1
SR500,replicate_01,OCP,482,161.1082,-0.1031317,-103.1317,0,1
SR500,replicate_01,OCP,483,162.1929,-0.1030166,-103.0166,0,1
SR500,replicate_01,OCP,484,163.2825,-0.1030667,-103.0667,0,1
SR500,replicate_01,OCP,485,164.3672,-0.1032573,-103.2573,0,1
SR500,replicate_01,OCP,486,165.4519,-0.1031201,-103.1201,0,1
SR500,replicate_01,OCP,487,166.5367,-0.1031249,-103.1249,0,1
SR500,replicate_01,OCP,488,167.6214,-0.1029492,-102.9492,0,1
SR500,replicate_01,OCP,489,168.7062,-0.1027829,-102.7829,0,1
SR500,replicate_01,OCP,490,169.791,-0.1028164,-102.8164,0,1
SR500,replicate_01,OCP,491,170.8757,-0.1025772,-102.5772,0,1
SR500,replicate_01,OCP,492,171.9603,-0.1025666,-102.5666,0,1
SR500,replicate_01,OCP,493,173.0451,-0.1024556,-102.4556,0,1
SR500,replicate_01,OCP,494,174.1346,-0.1022851,-102.2851,0,1
SR500,replicate_01,OCP,495,175.2193,-0.1021149,-102.1149,0,1
SR500,replicate_01,OCP,496,176.304,-0.1020301,-102.0301,0,1
SR500,replicate_01,OCP,497,177.3887,-0.1019376,-101.9376,0,1
SR500,replicate_01,OCP,498,178.4735,-0.1017434,-101.7434,0,1
SR500,replicate_01,OCP,499,179.5582,-0.1018237,-101.8237,0,1
SR500,replicate_01,OCP,500,180.643,-0.1016211,-101.6211,0,1
SR500,replicate_01,OCP,501,181.7276,-0.1016322,-101.6322,0,1
SR500,replicate_01,OCP,502,182.8124,-0.1014657,-101.4657,0,1
SR500,replicate_01,OCP,503,183.8972,-0.1014334,-101.4334,0,1
SR500,replicate_01,OCP,504,184.9868,-0.1013868,-101.3868,0,1
SR500,replicate_01,OCP,505,186.0715,-0.1013007,-101.3007,0,1
SR500,replicate_01,OCP,506,187.1562,-0.1012376,-101.2376,0,1
SR500,replicate_01,OCP,507,188.2409,-0.1011464,-101.1464,0,1
SR500,replicate_01,OCP,508,189.3255,-0.1011285,-101.1285,0,1
SR500,replicate_01,OCP,509,190.4104,-0.100995,-100.995,0,1
SR500,replicate_01,OCP,510,191.4951,-0.1008838,-100.8838,0,1
SR500,replicate_01,OCP,511,192.58,-0.1008744,-100.8744,0,1
SR500,replicate_01,OCP,512,193.6647,-0.1007018,-100.7018,0,1
SR500,replicate_01,OCP,513,194.7494,-0.1007396,-100.7396,0,1
SR500,replicate_01,OCP,514,195.839,-0.1005724,-100.5724,0,1
SR500,replicate_01,OCP,515,196.9238,-0.1005325,-100.5325,0,1
SR500,replicate_01,OCP,516,198.0084,-0.1003087,-100.3087,0,1
SR500,replicate_01,OCP,517,199.0932,-0.1001949,-100.1949,0,1
SR500,replicate_01,OCP,518,200.1779,-0.1001063,-100.1063,0,1
SR500,replicate_01,OCP,519,201.2628,-0.0999102,-99.9102,0,1
SR500,replicate_01,OCP,520,202.3474,-0.09969689,-99.69689,0,1
SR500,replicate_01,OCP,521,203.4321,-0.09963114,-99.63114,0,1
SR500,replicate_01,OCP,522,204.5168,-0.09945329,-99.45329,0,1
SR500,replicate_01,OCP,523,205.6015,-0.09939437,-99.39437,0,1
SR500,replicate_01,OCP,524,206.691,-0.09930766,-99.30766,0,1
SR500,replicate_01,OCP,525,207.7758,-0.09933676,-99.33676,0,1
SR500,replicate_01,OCP,526,208.8604,-0.0993145,-99.3145,0,1
SR500,replicate_01,OCP,527,209.9451,-0.09921501,-99.21501,0,1
SR500,replicate_01,OCP,528,211.0299,-0.09907693,-99.07693,0,1
SR500,replicate_01,OCP,529,212.1146,-0.0990283,-99.0283,0,1
SR500,replicate_01,OCP,530,213.1994,-0.09901903,-99.01903,0,1
SR500,replicate_01,OCP,531,214.2841,-0.09883947,-98.83947,0,1
SR500,replicate_01,OCP,532,215.3688,-0.09892345,-98.92345,0,1
SR500,replicate_01,OCP,533,216.4536,-0.09888982,-98.88982,0,1
SR500,replicate_01,OCP,534,217.5432,-0.09886535,-98.86535,0,1
SR500,replicate_01,OCP,535,218.6279,-0.09889566,-98.89566,0,1
SR500,replicate_01,OCP,536,219.7126,-0.09877874,-98.77874,0,1
SR500,replicate_01,OCP,537,220.7973,-0.09886686,-98.86686,0,1
SR500,replicate_01,OCP,538,221.8821,-0.09871691,-98.71691,0,1
SR500,replicate_01,OCP,539,222.9668,-0.09871852,-98.71852,0,1
SR500,replicate_01,OCP,540,224.0515,-0.09865387,-98.65387,0,1
SR500,replicate_01,OCP,541,225.1362,-0.09859776,-98.59776,0,1
SR500,replicate_01,OCP,542,226.2209,-0.09852375,-98.52375,0,1
SR500,replicate_01,OCP,543,227.3055,-0.09849907,-98.49907,0,1
SR500,replicate_01,OCP,544,228.3949,-0.09838789,-98.38789,0,1
SR500,replicate_01,OCP,545,229.4798,-0.09840934,-98.40934,0,1
SR500,replicate_01,OCP,546,230.5645,-0.09844922,-98.44922,0,1
SR500,replicate_01,OCP,547,231.6493,-0.09843402,-98.43402,0,1
SR500,replicate_01,OCP,548,232.734,-0.09841659,-98.41659,0,1
SR500,replicate_01,OCP,549,233.8186,-0.09861095,-98.61095,0,1
SR500,replicate_01,OCP,550,234.9035,-0.09867843,-98.67843,0,1
SR500,replicate_01,OCP,551,235.9882,-0.0987166,-98.7166,0,1
SR500,replicate_01,OCP,552,237.073,-0.09870653,-98.70653,0,1
SR500,replicate_01,OCP,553,238.1577,-0.09863311,-98.63311,0,1
SR500,replicate_01,OCP,554,239.2471,-0.09852627,-98.52627,0,1
SR500,replicate_01,OCP,555,240.3319,-0.09859786,-98.59786,0,1
SR500,replicate_01,OCP,556,241.4167,-0.09859677,-98.59677,0,1
SR500,replicate_01,OCP,557,242.5014,-0.09859385,-98.59385,0,1
SR500,replicate_01,OCP,558,243.5862,-0.0985447,-98.5447,0,1
SR500,replicate_01,OCP,559,244.671,-0.09857934,-98.57934,0,1
SR500,replicate_01,OCP,560,245.7557,-0.0986729,-98.6729,0,1
SR500,replicate_01,OCP,561,246.8403,-0.09873886,-98.73886,0,1
SR500,replicate_01,OCP,562,247.9252,-0.09875487,-98.75487,0,1
SR500,replicate_01,OCP,563,249.0101,-0.09885478,-98.85478,0,1
SR500,replicate_01,OCP,564,250.0997,-0.09856513,-98.56513,0,1
SR500,replicate_01,OCP,565,251.1844,-0.09851549,-98.51549,0,1
SR500,replicate_01,OCP,566,252.2691,-0.09836946,-98.36946,0,1
SR500,replicate_01,OCP,567,253.3539,-0.0982614,-98.2614,0,1
SR500,replicate_01,OCP,568,254.4386,-0.09827923,-98.27923,0,1
SR500,replicate_01,OCP,569,255.5233,-0.09813008,-98.13008,0,1
SR500,replicate_01,OCP,570,256.608,-0.09810762,-98.10762,0,1
SR500,replicate_01,OCP,571,257.6927,-0.09794559,-97.94559,0,1
SR500,replicate_01,OCP,572,258.7775,-0.0978497,-97.8497,0,1
SR500,replicate_01,OCP,573,259.8622,-0.09771939,-97.71939,0,1
SR500,replicate_01,OCP,574,260.9518,-0.09756934,-97.56934,0,1
SR500,replicate_01,OCP,575,262.0367,-0.09748917,-97.48917,0,1
SR500,replicate_01,OCP,576,263.1214,-0.09729622,-97.29622,0,1
SR500,replicate_01,OCP,577,264.2063,-0.09724687,-97.24687,0,1
SR500,replicate_01,OCP,578,265.291,-0.09722864,-97.22864,0,1
SR500,replicate_01,OCP,579,266.3758,-0.0971665,-97.1665,0,1
SR500,replicate_01,OCP,580,267.4604,-0.09717467,-97.17467,0,1
SR500,replicate_01,OCP,581,268.5451,-0.0971237,-97.1237,0,1
SR500,replicate_01,OCP,582,269.6299,-0.0971227,-97.1227,0,1
SR500,replicate_01,OCP,583,270.7147,-0.0970526,-97.0526,0,1
SR500,replicate_01,OCP,584,271.8042,-0.0970377,-97.0377,0,1
SR500,replicate_01,OCP,585,272.8889,-0.0970652,-97.0652,0,1
SR500,replicate_01,OCP,586,273.9738,-0.09714787,-97.14787,0,1
SR500,replicate_01,OCP,587,275.0584,-0.097066,-97.066,0,1
SR500,replicate_01,OCP,588,276.1432,-0.09708121,-97.08121,0,1
SR500,replicate_01,OCP,589,277.2279,-0.09707264,-97.07264,0,1
SR500,replicate_01,OCP,590,278.3126,-0.09706791,-97.06791,0,1
SR500,replicate_01,OCP,591,279.3973,-0.09712653,-97.12653,0,1
SR500,replicate_01,OCP,592,280.4821,-0.09715291,-97.15291,0,1
SR500,replicate_01,OCP,593,281.5668,-0.09717959,-97.17959,0,1
SR500,replicate_01,OCP,594,282.6563,-0.09712945,-97.12945,0,1
SR500,replicate_01,OCP,595,283.7411,-0.0971669,-97.1669,0,1
SR500,replicate_01,OCP,596,284.826,-0.09720014,-97.20014,0,1
SR500,replicate_01,OCP,597,285.9106,-0.09708907,-97.08907,0,1
SR500,replicate_01,OCP,598,286.9954,-0.09707596,-97.07596,0,1
SR500,replicate_01,OCP,599,288.08,-0.09701756,-97.01756,0,1
SR500,replicate_01,OCP,600,289.1646,-0.09696891,-96.96891,0,1
SR500,replicate_01,OCP,601,290.2495,-0.09700306,-97.00306,0,1
SR500,replicate_01,OCP,602,291.3341,-0.09727194,-97.27194,0,1
SR500,replicate_01,OCP,603,292.4189,-0.0972219,-97.2219,0,1
SR500,replicate_01,OCP,604,293.5084,-0.09721797,-97.21797,0,1
SR500,replicate_01,OCP,605,294.5932,-0.09732804,-97.32804,0,1
SR500,replicate_01,OCP,606,295.6779,-0.09743499,-97.43499,0,1
SR500,replicate_01,OCP,607,296.7626,-0.09772182,-97.72182,0,1
SR500,replicate_01,OCP,608,297.8474,-0.09801044,-98.01044,0,1
SR500,replicate_01,OCP,609,298.9321,-0.09815465,-98.15465,0,1
SR500,replicate_01,OCP,610,300.0168,-0.09835849,-98.35849,0,1
SR500,replicate_01,OCP,611,301.1016,-0.09865658,-98.65658,0,1
SR500,replicate_01,OCP,612,302.1862,-0.09884682,-98.84682,0,1
SR500,replicate_01,OCP,613,303.2709,-0.09912618,-99.12618,0,1
SR500,replicate_01,OCP,614,304.3605,-0.09921572,-99.21572,0,1
SR500,replicate_01,OCP,615,305.4453,-0.09938359,-99.38359,0,1
SR500,replicate_01,OCP,616,306.53,-0.0994551,-99.4551,0,1
SR500,replicate_01,OCP,617,307.6147,-0.09956779,-99.56779,0,1
SR500,replicate_01,OCP,618,308.6993,-0.09960404,-99.60404,0,1
SR500,replicate_01,OCP,619,309.784,-0.09955087,-99.55087,0,1
SR500,replicate_01,OCP,620,310.8688,-0.09938964,-99.38964,0,1
SR500,replicate_01,OCP,621,311.9536,-0.09948993,-99.48993,0,1
SR500,replicate_01,OCP,622,313.0382,-0.09947322,-99.47322,0,1
SR500,replicate_01,OCP,623,314.123,-0.09953485,-99.53485,0,1
SR500,replicate_01,OCP,624,315.2127,-0.09957484,-99.57484,0,1
SR500,replicate_01,OCP,625,316.2975,-0.09967826,-99.67826,0,1
SR500,replicate_01,OCP,626,317.3822,-0.09968018,-99.68018,0,1
SR500,replicate_01,OCP,627,318.4669,-0.09976698,-99.76698,0,1
SR500,replicate_01,OCP,628,319.5516,-0.1000452,-100.0452,0,1
SR500,replicate_01,OCP,629,320.6363,-0.09998038,-99.98038,0,1
SR500,replicate_01,OCP,630,321.721,-0.1001091,-100.1091,0,1
SR500,replicate_01,OCP,631,322.8058,-0.1002958,-100.2958,0,1
SR500,replicate_01,OCP,632,323.8905,-0.1004713,-100.4713,0,1
SR500,replicate_01,OCP,633,324.9753,-0.1005086,-100.5086,0,1
SR500,replicate_01,OCP,634,326.0648,-0.1005157,-100.5157,0,1
SR500,replicate_01,OCP,635,327.1495,-0.1005638,-100.5638,0,1
SR500,replicate_01,OCP,636,328.2342,-0.1005795,-100.5795,0,1
SR500,replicate_01,OCP,637,329.3191,-0.1006502,-100.6502,0,1
SR500,replicate_01,OCP,638,330.4037,-0.1007653,-100.7653,0,1
SR500,replicate_01,OCP,639,331.4884,-0.100735,-100.735,0,1
SR500,replicate_01,OCP,640,332.5731,-0.1007304,-100.7304,0,1
SR500,replicate_01,OCP,641,333.6578,-0.1009417,-100.9417,0,1
SR500,replicate_01,OCP,642,334.7425,-0.1012997,-101.2997,0,1
SR500,replicate_01,OCP,643,335.8272,-0.1017954,-101.7954,0,1
SR500,replicate_01,OCP,644,336.9167,-0.1022981,-102.2981,0,1
SR500,replicate_01,OCP,645,338.0014,-0.1027318,-102.7318,0,1
SR500,replicate_01,OCP,646,339.0862,-0.1032291,-103.2291,0,1
SR500,replicate_01,OCP,647,340.1709,-0.1036329,-103.6329,0,1
SR500,replicate_01,OCP,648,341.2556,-0.1035303,-103.5303,0,1
SR500,replicate_01,OCP,649,342.3405,-0.1036899,-103.6899,0,1
SR500,replicate_01,OCP,650,343.4252,-0.1037305,-103.7305,0,1
SR500,replicate_01,OCP,651,344.5099,-0.1034977,-103.4977,0,1
SR500,replicate_01,OCP,652,345.5946,-0.1031675,-103.1675,0,1
SR500,replicate_01,OCP,653,346.6794,-0.1028986,-102.8986,0,1
SR500,replicate_01,OCP,654,347.7689,-0.102629,-102.629,0,1
SR500,replicate_01,OCP,655,348.8535,-0.1024577,-102.4577,0,1
SR500,replicate_01,OCP,656,349.9382,-0.1022533,-102.2533,0,1
SR500,replicate_01,OCP,657,351.023,-0.1019248,-101.9248,0,1
SR500,replicate_01,OCP,658,352.1076,-0.1017064,-101.7064,0,1
SR500,replicate_01,OCP,659,353.1925,-0.1014621,-101.4621,0,1
SR500,replicate_01,OCP,660,354.2773,-0.1012248,-101.2248,0,1
SR500,replicate_01,OCP,661,355.362,-0.1009731,-100.9731,0,1
SR500,replicate_01,OCP,662,356.4467,-0.1007477,-100.7477,0,1
SR500,replicate_01,OCP,663,357.5314,-0.1005482,-100.5482,0,1
SR500,replicate_01,OCP,664,358.6209,-0.1003688,-100.3688,0,1
SR500,replicate_01,OCP,665,359.7056,-0.1001378,-100.1378,0,1
SR500,replicate_01,OCP,666,360.7903,-0.1000835,-100.0835,0,1
SR500,replicate_01,OCP,667,361.8751,-0.0999403,-99.9403,0,1
SR500,replicate_01,OCP,668,362.9598,-0.09975651,-99.75651,0,1
SR500,replicate_01,OCP,669,364.0445,-0.09972821,-99.72821,0,1
SR500,replicate_01,OCP,670,365.1292,-0.09940092,-99.40092,0,1
SR500,replicate_01,OCP,671,366.2139,-0.0993288,-99.3288,0,1
SR500,replicate_01,OCP,672,367.2987,-0.09915237,-99.15237,0,1
SR500,replicate_01,OCP,673,368.3834,-0.09907563,-99.07563,0,1
SR500,replicate_01,OCP,674,369.4729,-0.09889939,-98.89939,0,1
SR500,replicate_01,OCP,675,370.5576,-0.09884299,-98.84299,0,1
SR500,replicate_01,OCP,676,371.6424,-0.09874953,-98.74953,0,1
SR500,replicate_01,OCP,677,372.7273,-0.09862757,-98.62757,0,1
SR500,replicate_01,OCP,678,373.812,-0.09849223,-98.49223,0,1
SR500,replicate_01,OCP,679,374.8967,-0.09840974,-98.40974,0,1
SR500,replicate_01,OCP,680,375.9814,-0.09837057,-98.37057,0,1
SR500,replicate_01,OCP,681,377.0662,-0.09830028,-98.30028,0,1
SR500,replicate_01,OCP,682,378.1508,-0.09824851,-98.24851,0,1
SR500,replicate_01,OCP,683,379.2357,-0.09812173,-98.12173,0,1
SR500,replicate_01,OCP,684,380.3252,-0.09811537,-98.11537,0,1
SR500,replicate_01,OCP,685,381.4099,-0.09802414,-98.02414,0,1
SR500,replicate_01,OCP,686,382.4948,-0.09783994,-97.83994,0,1
SR500,replicate_01,OCP,687,383.5794,-0.09768908,-97.68908,0,1
SR500,replicate_01,OCP,688,384.6642,-0.09760328,-97.60328,0,1
SR500,replicate_01,OCP,689,385.7488,-0.09754335,-97.54335,0,1
SR500,replicate_01,OCP,690,386.8336,-0.09731555,-97.31555,0,1
SR500,replicate_01,OCP,691,387.9183,-0.09725755,-97.25755,0,1
SR500,replicate_01,OCP,692,389.0029,-0.09716831,-97.16831,0,1
SR500,replicate_01,OCP,693,390.0877,-0.097081,-97.081,0,1
SR500,replicate_01,OCP,694,391.1773,-0.09705009,-97.05009,0,1
SR500,replicate_01,OCP,695,392.2621,-0.0969086,-96.9086,0,1
SR500,replicate_01,OCP,696,393.3468,-0.09691887,-96.91887,0,1
SR500,replicate_01,OCP,697,394.4316,-0.09685834,-96.85834,0,1
SR500,replicate_01,OCP,698,395.5163,-0.09686549,-96.86549,0,1
SR500,replicate_01,OCP,699,396.601,-0.09689721,-96.89721,0,1
SR500,replicate_01,OCP,700,397.6856,-0.0968098,-96.8098,0,1
