condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,cycle
SR450,replicate_03,OCP,520,202.3486,-0.07061847,-70.61847,0,1
SR450,replicate_03,OCP,521,203.4335,-0.07051746,-70.51746,0,1
SR450,replicate_03,OCP,522,204.5181,-0.07041645,-70.41645,0,1
SR450,replicate_03,OCP,523,205.6028,-0.07036619,-70.36619,0,1
SR450,replicate_03,OCP,524,206.6923,-0.07031714,-70.31714,0,1
SR450,replicate_03,OCP,525,207.7771,-0.07023376,-70.23376,0,1
SR450,replicate_03,OCP,526,208.862,-0.0701687,-70.1687,0,1
SR450,replicate_03,OCP,527,209.9467,-0.07005057,-70.05057,0,1
SR450,replicate_03,OCP,528,211.0315,-0.07001321,-70.01321,0,1
SR450,replicate_03,OCP,529,212.1162,-0.06992973,-69.92973,0,1
SR450,replicate_03,OCP,530,213.2009,-0.06982438,-69.82438,0,1
SR450,replicate_03,OCP,531,214.2856,-0.0697409,-69.7409,0,1
SR450,replicate_03,OCP,532,215.3703,-0.06979488,-69.79488,0,1
SR450,replicate_03,OCP,533,216.455,-0.06967504,-69.67504,0,1
SR450,replicate_03,OCP,534,217.5446,-0.06964301,-69.64301,0,1
SR450,replicate_03,OCP,535,218.6295,-0.06955519,-69.55519,0,1
SR450,replicate_03,OCP,536,219.7143,-0.06950534,-69.50534,0,1
SR450,replicate_03,OCP,537,220.7992,-0.06940161,-69.40161,0,1
SR450,replicate_03,OCP,538,221.884,-0.06934169,-69.34169,0,1
SR450,replicate_03,OCP,539,222.9688,-0.06928751,-69.28751,0,1
SR450,replicate_03,OCP,540,224.0535,-0.06925076,-69.25076,0,1
SR450,replicate_03,OCP,541,225.1383,-0.06917632,-69.17632,0,1
SR450,replicate_03,OCP,542,226.2232,-0.06914823,-69.14823,0,1
SR450,replicate_03,OCP,543,227.308,-0.06908972,-69.08972,0,1
SR450,replicate_03,OCP,544,228.3976,-0.06909002,-69.09002,0,1
SR450,replicate_03,OCP,545,229.4825,-0.06902456,-69.02456,0,1
SR450,replicate_03,OCP,546,230.5673,-0.06899304,-68.99304,0,1
SR450,replicate_03,OCP,547,231.652,-0.06896726,-68.96726,0,1
SR450,replicate_03,OCP,548,232.7367,-0.0689166,-68.9166,0,1
SR450,replicate_03,OCP,549,233.8215,-0.06887682,-68.87682,0,1
SR450,replicate_03,OCP,550,234.9064,-0.06883936,-68.83936,0,1
SR450,replicate_03,OCP,551,235.9911,-0.06879656,-68.79656,0,1
SR450,replicate_03,OCP,552,237.0758,-0.06874983,-68.74983,0,1
SR450,replicate_03,OCP,553,238.1606,-0.06872515,-68.72515,0,1
SR450,replicate_03,OCP,554,239.2502,-0.06866302,-68.66302,0,1
SR450,replicate_03,OCP,555,240.335,-0.06867037,-68.67037,0,1
SR450,replicate_03,OCP,556,241.4198,-0.06860652,-68.60652,0,1
SR450,replicate_03,OCP,557,242.5045,-0.06861548,-68.61548,0,1
SR450,replicate_03,OCP,558,243.5892,-0.0685897,-68.5897,0,1
SR450,replicate_03,OCP,559,244.674,-0.0686178,-68.6178,0,1
SR450,replicate_03,OCP,560,245.7588,-0.06855164,-68.55164,0,1
SR450,replicate_03,OCP,561,246.8436,-0.06850541,-68.50541,0,1
SR450,replicate_03,OCP,562,247.9283,-0.06852344,-68.52344,0,1
SR450,replicate_03,OCP,563,249.013,-0.06847882,-68.47882,0,1
SR450,replicate_03,OCP,564,250.1025,-0.06845324,-68.45324,0,1
SR450,replicate_03,OCP,565,251.1873,-0.06842897,-68.42897,0,1
SR450,replicate_03,OCP,566,252.2719,-0.06838013,-68.38013,0,1
SR450,replicate_03,OCP,567,253.3566,-0.06830862,-68.30862,0,1
SR450,replicate_03,OCP,568,254.4415,-0.06828748,-68.28748,0,1
SR450,replicate_03,OCP,569,255.5262,-0.06822937,-68.22937,0,1
SR450,replicate_03,OCP,570,256.6109,-0.06821658,-68.21658,0,1
SR450,replicate_03,OCP,571,257.6956,-0.06820611,-68.20611,0,1
SR450,replicate_03,OCP,572,258.7802,-0.06814045,-68.14045,0,1
SR450,replicate_03,OCP,573,259.865,-0.06813501,-68.13501,0,1
SR450,replicate_03,OCP,574,260.9544,-0.06811829,-68.11829,0,1
SR450,replicate_03,OCP,575,262.0391,-0.06808536,-68.08536,0,1
SR450,replicate_03,OCP,576,263.124,-0.06804507,-68.04507,0,1
SR450,replicate_03,OCP,577,264.2086,-0.06807015,-68.07015,0,1
SR450,replicate_03,OCP,578,265.2933,-0.06800761,-68.00761,0,1
SR450,replicate_03,OCP,579,266.378,-0.06801648,-68.01648,0,1
SR450,replicate_03,OCP,580,267.4627,-0.06800751,-68.00751,0,1
SR450,replicate_03,OCP,581,268.5474,-0.06801546,-68.01546,0,1
SR450,replicate_03,OCP,582,269.6322,-0.0679912,-67.9912,0,1
SR450,replicate_03,OCP,583,270.717,-0.06796893,-67.96893,0,1
SR450,replicate_03,OCP,584,271.8065,-0.06797408,-67.97408,0,1
SR450,replicate_03,OCP,585,272.8912,-0.06795847,-67.95847,0,1
SR450,replicate_03,OCP,586,273.9761,-0.06792543,-67.92543,0,1
SR450,replicate_03,OCP,587,275.0608,-0.06794094,-67.94094,0,1
SR450,replicate_03,OCP,588,276.1455,-0.06795686,-67.95686,0,1
SR450,replicate_03,OCP,589,277.2302,-0.06791697,-67.91697,0,1
SR450,replicate_03,OCP,590,278.3151,-0.06792906,-67.92906,0,1
SR450,replicate_03,OCP,591,279.3998,-0.06793288,-67.93288,0,1
SR450,replicate_03,OCP,592,280.4845,-0.06799623,-67.99623,0,1
SR450,replicate_03,OCP,593,281.5692,-0.06804357,-68.04357,0,1
SR450,replicate_03,OCP,594,282.6587,-0.06809916,-68.09916,0,1
SR450,replicate_03,OCP,595,283.7433,-0.06810862,-68.10862,0,1
SR450,replicate_03,OCP,596,284.8282,-0.06818476,-68.18476,0,1
SR450,replicate_03,OCP,597,285.9128,-0.06824055,-68.24055,0,1
SR450,replicate_03,OCP,598,286.9975,-0.06826945,-68.26945,0,1
SR450,replicate_03,OCP,599,288.0822,-0.06829171,-68.29171,0,1
SR450,replicate_03,OCP,600,289.1668,-0.06832021,-68.32021,0,1
SR450,replicate_03,OCP,601,290.2516,-0.0683763,-68.3763,0,1
SR450,replicate_03,OCP,602,291.3364,-0.068391,-68.391,0,1
SR450,replicate_03,OCP,603,292.4211,-0.0683902,-68.3902,0,1
SR450,replicate_03,OCP,604,293.5107,-0.06837691,-68.37691,0,1
SR450,replicate_03,OCP,605,294.5955,-0.06835344,-68.35344,0,1
SR450,replicate_03,OCP,606,295.6801,-0.06829976,-68.29976,0,1
SR450,replicate_03,OCP,607,296.7648,-0.06824921,-68.24921,0,1
SR450,replicate_03,OCP,608,297.8495,-0.06817358,-68.17358,0,1
SR450,replicate_03,OCP,609,298.9344,-0.0681491,-68.1491,0,1
SR450,replicate_03,OCP,610,300.0192,-0.06809936,-68.09936,0,1
SR450,replicate_03,OCP,611,301.1039,-0.06806753,-68.06753,0,1
SR450,replicate_03,OCP,612,302.1885,-0.06798314,-67.98314,0,1
SR450,replicate_03,OCP,613,303.2732,-0.06790639,-67.90639,0,1
SR450,replicate_03,OCP,614,304.3627,-0.06791002,-67.91002,0,1
SR450,replicate_03,OCP,615,305.4474,-0.06785876,-67.85876,0,1
SR450,replicate_03,OCP,616,306.5323,-0.06780247,-67.80247,0,1
SR450,replicate_03,OCP,617,307.617,-0.06778565,-67.78565,0,1
SR450,replicate_03,OCP,618,308.702,-0.06768394,-67.68394,0,1
SR450,replicate_03,OCP,619,309.7869,-0.06770489,-67.70489,0,1
SR450,replicate_03,OCP,620,310.8716,-0.0675649,-67.5649,0,1
SR450,replicate_03,OCP,621,311.9563,-0.06753045,-67.53045,0,1
SR450,replicate_03,OCP,622,313.041,-0.06750588,-67.50588,0,1
SR450,replicate_03,OCP,623,314.1258,-0.0674796,-67.4796,0,1
SR450,replicate_03,OCP,624,315.2154,-0.06746429,-67.46429,0,1
SR450,replicate_03,OCP,625,316.3,-0.06741615,-67.41615,0,1
SR450,replicate_03,OCP,626,317.3849,-0.06739873,-67.39873,0,1
SR450,replicate_03,OCP,627,318.4695,-0.06735351,-67.35351,0,1
SR450,replicate_03,OCP,628,319.5541,-0.0673236,-67.3236,0,1
SR450,replicate_03,OCP,629,320.6389,-0.06731484,-67.31484,0,1
SR450,replicate_03,OCP,630,321.7235,-0.06729007,-67.29007,0,1
SR450,replicate_03,OCP,631,322.8083,-0.06725613,-67.25613,0,1
SR450,replicate_03,OCP,632,323.8932,-0.06720849,-67.20849,0,1
SR450,replicate_03,OCP,633,324.9779,-0.0671804,-67.1804,0,1
SR450,replicate_03,OCP,634,326.0675,-0.0671657,-67.1657,0,1
SR450,replicate_03,OCP,635,327.1523,-0.06718171,-67.18171,0,1
SR450,replicate_03,OCP,636,328.2371,-0.06716076,-67.16076,0,1
SR450,replicate_03,OCP,637,329.3217,-0.06715683,-67.15683,0,1
SR450,replicate_03,OCP,638,330.4065,-0.06715129,-67.15129,0,1
SR450,replicate_03,OCP,639,331.4914,-0.06711221,-67.11221,0,1
SR450,replicate_03,OCP,640,332.5761,-0.06707958,-67.07958,0,1
SR450,replicate_03,OCP,641,333.6608,-0.0670821,-67.0821,0,1
SR450,replicate_03,OCP,642,334.7455,-0.06710768,-67.10768,0,1
SR450,replicate_03,OCP,643,335.8302,-0.06712098,-67.12098,0,1
SR450,replicate_03,OCP,644,336.9198,-0.06714646,-67.14646,0,1
SR450,replicate_03,OCP,645,338.0045,-0.06714434,-67.14434,0,1
SR450,replicate_03,OCP,646,339.0891,-0.06713326,-67.13326,0,1
SR450,replicate_03,OCP,647,340.174,-0.06711946,-67.11946,0,1
SR450,replicate_03,OCP,648,341.2588,-0.06711897,-67.11897,0,1
SR450,replicate_03,OCP,649,342.3434,-0.06710023,-67.10023,0,1
SR450,replicate_03,OCP,650,343.4283,-0.06708452,-67.08452,0,1
SR450,replicate_03,OCP,651,344.5129,-0.06706207,-67.06207,0,1
SR450,replicate_03,OCP,652,345.5977,-0.0670673,-67.0673,0,1
SR450,replicate_03,OCP,653,346.6823,-0.06702833,-67.02833,0,1
SR450,replicate_03,OCP,654,347.7719,-0.06701756,-67.01756,0,1
SR450,replicate_03,OCP,655,348.8566,-0.0670107,-67.0107,0,1
SR450,replicate_03,OCP,656,349.9413,-0.0670096,-67.0096,0,1
SR450,replicate_03,OCP,657,351.0261,-0.06698895,-66.98895,0,1
SR450,replicate_03,OCP,658,352.1107,-0.06696468,-66.96468,0,1
SR450,replicate_03,OCP,659,353.1954,-0.0669531,-66.9531,0,1
SR450,replicate_03,OCP,660,354.2801,-0.06693819,-66.93819,0,1
SR450,replicate_03,OCP,661,355.3648,-0.06690829,-66.90829,0,1
SR450,replicate_03,OCP,662,356.4495,-0.06688129,-66.88129,0,1
SR450,replicate_03,OCP,663,357.5342,-0.06684645,-66.84645,0,1
SR450,replicate_03,OCP,664,358.6237,-0.06683709,-66.83709,0,1
SR450,replicate_03,OCP,665,359.7084,-0.06680787,-66.80787,0,1
SR450,replicate_03,OCP,666,360.7932,-0.06678914,-66.78914,0,1
SR450,replicate_03,OCP,667,361.878,-0.06678653,-66.78653,0,1
SR450,replicate_03,OCP,668,362.9627,-0.06675632,-66.75632,0,1
SR450,replicate_03,OCP,669,364.0474,-0.06675541,-66.75541,0,1
SR450,replicate_03,OCP,670,365.132,-0.06670898,-66.70898,0,1
SR450,replicate_03,OCP,671,366.2168,-0.06668904,-66.68904,0,1
SR450,replicate_03,OCP,672,367.3015,-0.06665349,-66.65349,0,1
SR450,replicate_03,OCP,673,368.3863,-0.06664422,-66.64422,0,1
SR450,replicate_03,OCP,674,369.4758,-0.06663093,-66.63093,0,1
SR450,replicate_03,OCP,675,370.5605,-0.06661189,-66.61189,0,1
SR450,replicate_03,OCP,676,371.6451,-0.06655973,-66.55973,0,1
SR450,replicate_03,OCP,677,372.7299,-0.06652942,-66.52942,0,1
SR450,replicate_03,OCP,678,373.8145,-0.06652357,-66.52357,0,1
SR450,replicate_03,OCP,679,374.8993,-0.06654251,-66.54251,0,1
SR450,replicate_03,OCP,680,375.984,-0.06663819,-66.63819,0,1
SR450,replicate_03,OCP,681,377.0688,-0.06664332,-66.64332,0,1
SR450,replicate_03,OCP,682,378.1536,-0.06666426,-66.66426,0,1
SR450,replicate_03,OCP,683,379.2383,-0.06667364,-66.67364,0,1
SR450,replicate_03,OCP,684,380.3278,-0.06666276,-66.66276,0,1
SR450,replicate_03,OCP,685,381.4127,-0.06669357,-66.69357,0,1
SR450,replicate_03,OCP,686,382.4974,-0.06674544,-66.74544,0,1
SR450,replicate_03,OCP,687,383.5821,-0.06677656,-66.77656,0,1
SR450,replicate_03,OCP,688,384.667,-0.0668402,-66.8402,0,1
SR450,replicate_03,OCP,689,385.7518,-0.06688643,-66.88643,0,1
SR450,replicate_03,OCP,690,386.8366,-0.06694796,-66.94796,0,1
SR450,replicate_03,OCP,691,387.9215,-0.06697757,-66.97757,0,1
SR450,replicate_03,OCP,692,389.0063,-0.06702088,-67.02088,0,1
SR450,replicate_03,OCP,693,390.0911,-0.06706378,-67.06378,0,1
SR450,replicate_03,OCP,694,391.1807,-0.06708956,-67.08956,0,1
SR450,replicate_03,OCP,695,392.2654,-0.06713085,-67.13085,0,1
SR450,replicate_03,OCP,696,393.3502,-0.06721634,-67.21634,0,1
SR450,replicate_03,OCP,697,394.4348,-0.06731272,-67.31272,0,1
SR450,replicate_03,OCP,698,395.5196,-0.06742481,-67.42481,0,1
SR450,replicate_03,OCP,699,396.6043,-0.06746651,-67.46651,0,1
