condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,abs_current_density_A_cm2,log10_abs_current_density_A_cm2,cycle
SR450,Replicate_03,CPP,3752,62.2545,-0.09805827,-98.05827,0.00000009996457,0.00000009996457,-7.00015389779954,1
SR450,Replicate_03,CPP,3753,62.8574,-0.09744012,-97.44012,0.0000001089878,0.0000001089878,-6.96262211388705,1
SR450,Replicate_03,CPP,3754,63.46025,-0.0969106,-96.9106,0.0000001150616,0.0000001150616,-6.93906959114539,1
SR450,Replicate_03,CPP,3755,64.06315,-0.09626618,-96.26618,0.0000001238394,0.0000001238394,-6.90714116080621,1
SR450,Replicate_03,CPP,3756,64.6661,-0.09567583,-95.67583,0.0000001292878,0.0000001292878,-6.88844245456785,1
SR450,Replicate_03,CPP,3757,65.269,-0.09505063,-95.05063,0.0000001394037,0.0000001394037,-6.85572569920603,1
SR450,Replicate_03,CPP,3758,65.872,-0.0944627,-94.4627,0.0000001452792,0.0000001452792,-6.83779656031901,1
SR450,Replicate_03,CPP,3759,66.47485,-0.09389339,-93.89339,0.0000001531843,0.0000001531843,-6.81478574366404,1
SR450,Replicate_03,CPP,3760,67.07775,-0.09323385,-93.23385,0.0000001587798,0.0000001587798,-6.79920474943125,1
SR450,Replicate_03,CPP,3761,67.68545,-0.09265187,-92.65187,0.0000001644935,0.0000001644935,-6.78385125862529,1
SR450,Replicate_03,CPP,3762,68.28855,-0.09206785,-92.06785,0.0000001735097,0.0000001735097,-6.76067624111104,1
SR450,Replicate_03,CPP,3763,68.89145,-0.09147096,-91.47096,0.0000001820974,0.0000001820974,-6.7396962550492,1
SR450,Replicate_03,CPP,3764,69.4945,-0.09083862,-90.83862,0.0000001890021,0.0000001890021,-6.72353337035932,1
SR450,Replicate_03,CPP,3765,70.0974,-0.09026347,-90.26347,0.0000001940722,0.0000001940722,-6.7120366709552,1
SR450,Replicate_03,CPP,3766,70.70045,-0.08965842,-89.65842,0.00000020193,0.00000020193,-6.69479915472359,1
SR450,Replicate_03,CPP,3767,71.3033,-0.08903403,-89.03403,0.0000002056086,0.0000002056086,-6.68695872404236,1
SR450,Replicate_03,CPP,3768,71.9062,-0.08844509,-88.44509,0.0000002159525,0.0000002159525,-6.66564176392526,1
SR450,Replicate_03,CPP,3769,72.5091,-0.08786662,-87.86662,0.000000222076,0.000000222076,-6.65349837360264,1
SR450,Replicate_03,CPP,3770,73.02085,-0.08731987,-87.31987,0.0000002275707,0.0000002275707,-6.642883654612,1
SR450,Replicate_03,CPP,3771,73.62875,-0.08673175,-86.73175,0.0000002342196,0.0000002342196,-6.63037676504642,1
SR450,Replicate_03,CPP,3772,74.2317,-0.08614603,-86.14603,0.0000002423453,0.0000002423453,-6.61556539848654,1
SR450,Replicate_03,CPP,3773,74.8346,-0.08555225,-85.55225,0.0000002474011,0.0000002474011,-6.6065983737333,1
SR450,Replicate_03,CPP,3774,75.43755,-0.08492494,-84.92494,0.0000002524116,0.0000002524116,-6.59789069023524,1
SR450,Replicate_03,CPP,3775,76.04045,-0.08436188,-84.36188,0.000000257318,0.000000257318,-6.5895298328054,1
SR450,Replicate_03,CPP,3776,76.6435,-0.08371484,-83.71484,0.0000002671206,0.0000002671206,-6.57329261845055,1
SR450,Replicate_03,CPP,3777,77.24635,-0.08313436,-83.13436,0.0000002720915,0.0000002720915,-6.56528502514695,1
SR450,Replicate_03,CPP,3778,77.84925,-0.08250423,-82.50423,0.0000002801617,0.0000002801617,-6.55259123598657,1
SR450,Replicate_03,CPP,3779,78.4523,-0.08192486,-81.92486,0.0000002872848,0.0000002872848,-6.54168735156028,1
SR450,Replicate_03,CPP,3780,79.05535,-0.0813477,-81.3477,0.0000002908311,0.0000002908311,-6.53635915408466,1
SR450,Replicate_03,CPP,3781,79.66315,-0.08074164,-80.74164,0.0000003014134,0.0000003014134,-6.52083744406951,1
SR450,Replicate_03,CPP,3782,80.26625,-0.0800973,-80.0973,0.0000003058638,0.0000003058638,-6.51447192017306,1
SR450,Replicate_03,CPP,3783,80.8691,-0.07953576,-79.53576,0.0000003143063,0.0000003143063,-6.50264691383506,1
SR450,Replicate_03,CPP,3784,81.472,-0.07894168,-78.94168,0.0000003222509,0.0000003222509,-6.4918058610514,1
SR450,Replicate_03,CPP,3785,82.0749,-0.07834791,-78.34791,0.0000003251624,0.0000003251624,-6.48789967961121,1
SR450,Replicate_03,CPP,3786,82.6779,-0.07773349,-77.73349,0.0000003322934,0.0000003322934,-6.47847828457758,1
SR450,Replicate_03,CPP,3787,83.2808,-0.07713196,-77.13196,0.0000003405481,0.0000003405481,-6.46782153840829,1
SR450,Replicate_03,CPP,3788,83.8837,-0.07651734,-76.51734,0.0000003440129,0.0000003440129,-6.46342527169075,1
SR450,Replicate_03,CPP,3789,84.4867,-0.07593726,-75.93726,0.0000003479473,0.0000003479473,-6.45848652919239,1
SR450,Replicate_03,CPP,3790,85.0898,-0.07533442,-75.33442,0.0000003542364,0.0000003542364,-6.45070681438561,1
SR450,Replicate_03,CPP,3791,85.69755,-0.07472161,-74.72161,0.0000003594925,0.0000003594925,-6.44431016576119,1
SR450,Replicate_03,CPP,3792,86.30065,-0.07414898,-74.14898,0.0000003635468,0.0000003635468,-6.43943967373627,1
SR450,Replicate_03,CPP,3793,86.90355,-0.07354121,-73.54121,0.0000003710614,0.0000003710614,-6.43055422118047,1
SR450,Replicate_03,CPP,3794,87.5065,-0.07290373,-72.90373,0.000000376408,0.000000376408,-6.42434115485442,1
SR450,Replicate_03,CPP,3795,88.1094,-0.07230895,-72.30895,0.0000003815159,0.0000003815159,-6.41848735773959,1
SR450,Replicate_03,CPP,3796,88.7124,-0.07172293,-71.72293,0.0000003912857,0.0000003912857,-6.40750602361625,1
SR450,Replicate_03,CPP,3797,89.31525,-0.07111204,-71.11204,0.0000003962724,0.0000003962724,-6.40200617481473,1
SR450,Replicate_03,CPP,3798,89.91815,-0.0705241,-70.5241,0.0000004043517,0.0000004043517,-6.39324072666226,1
SR450,Replicate_03,CPP,3799,90.5211,-0.06992117,-69.92117,0.0000004085373,0.0000004085373,-6.38876828565629,1
SR450,Replicate_03,CPP,3800,91.12425,-0.06934914,-69.34914,0.0000004125656,0.0000004125656,-6.3845069866222,1
SR450,Replicate_03,CPP,3801,91.732,-0.06875446,-68.75446,0.0000004212616,0.0000004212616,-6.37544812707816,1
SR450,Replicate_03,CPP,3802,92.3351,-0.0680908,-68.0908,0.00000042382,0.00000042382,-6.37281855285247,1
SR450,Replicate_03,CPP,3803,92.9381,-0.06752472,-67.52472,0.0000004291711,0.0000004291711,-6.36736953072544,1
SR450,Replicate_03,CPP,3804,93.541,-0.06690314,-66.90314,0.0000004352532,0.0000004352532,-6.36125802724743,1
SR450,Replicate_03,CPP,3805,94.1439,-0.06630121,-66.30121,0.0000004407933,0.0000004407933,-6.35576501532493,1
SR450,Replicate_03,CPP,3806,94.74695,-0.06566182,-65.66182,0.0000004432227,0.0000004432227,-6.35337800497575,1
SR450,Replicate_03,CPP,3807,95.34995,-0.06509695,-65.09695,0.0000004510768,0.0000004510768,-6.34574950917159,1
SR450,Replicate_03,CPP,3808,95.95285,-0.06450116,-64.50116,0.0000004567391,0.0000004567391,-6.34033180821481,1
SR450,Replicate_03,CPP,3809,96.55575,-0.06385744,-63.85744,0.0000004623787,0.0000004623787,-6.33500218039533,1
SR450,Replicate_03,CPP,3810,97.15865,-0.06331774,-63.31774,0.0000004670237,0.0000004670237,-6.33066107978067,1
SR450,Replicate_03,CPP,3811,97.76635,-0.06270403,-62.70403,0.000000470845,0.000000470845,-6.32712203708231,1
SR450,Replicate_03,CPP,3812,98.36935,-0.06214016,-62.14016,0.000000476419,0.000000476419,-6.32201092680594,1
SR450,Replicate_03,CPP,3813,98.9723,-0.06148918,-61.48918,0.0000004855325,0.0000004855325,-6.31378169449283,1
SR450,Replicate_03,CPP,3814,99.57525,-0.06089914,-60.89914,0.0000004918285,0.0000004918285,-6.3081863087935,1
SR450,Replicate_03,CPP,3815,100.1781,-0.0603252,-60.3252,0.000000499747,0.000000499747,-6.3012498042881,1
SR450,Replicate_03,CPP,3816,100.781,-0.05967019,-59.67019,0.0000005011524,0.0000005011524,-6.30003018548126,1
SR450,Replicate_03,CPP,3817,101.384,-0.05911711,-59.11711,0.0000005063632,0.0000005063632,-6.29553786424202,1
SR450,Replicate_03,CPP,3818,101.987,-0.05849231,-58.49231,0.0000005098925,0.0000005098925,-6.2925213760156,1
SR450,Replicate_03,CPP,3819,102.5899,-0.05789552,-57.89552,0.000000513105,0.000000513105,-6.28979375330051,1
SR450,Replicate_03,CPP,3820,103.1928,-0.05731645,-57.31645,0.000000518713,0.000000518713,-6.28507286756933,1
SR450,Replicate_03,CPP,3821,103.8006,-0.05665248,-56.65248,0.0000005254434,0.0000005254434,-6.27947405868721,1
SR450,Replicate_03,CPP,3822,104.4035,-0.05607583,-56.07583,0.0000005296233,0.0000005296233,-6.27603291699955,1
SR450,Replicate_03,CPP,3823,105.0064,-0.0554753,-55.4753,0.0000005345332,0.0000005345332,-6.27202531547107,1
SR450,Replicate_03,CPP,3824,105.6094,-0.05487428,-54.87428,0.0000005365326,0.0000005365326,-6.27040388493759,1
SR450,Replicate_03,CPP,3825,106.2122,-0.05431122,-54.31122,0.0000005452048,0.0000005452048,-6.26344032927842,1
SR450,Replicate_03,CPP,3826,106.8151,-0.05370023,-53.70023,0.0000005508275,0.0000005508275,-6.25898438577147,1
SR450,Replicate_03,CPP,3827,107.4182,-0.05307614,-53.07614,0.0000005559455,0.0000005559455,-6.25496778073697,1
SR450,Replicate_03,CPP,3828,108.0212,-0.05249576,-52.49576,0.0000005648055,0.0000005648055,-6.2481010828344,1
SR450,Replicate_03,CPP,3829,108.6241,-0.05186915,-51.86915,0.0000005719083,0.0000005719083,-6.24267360057163,1
SR450,Replicate_03,CPP,3830,109.227,-0.05128787,-51.28787,0.0000005775015,0.0000005775015,-6.23844688339967,1
SR450,Replicate_03,CPP,3831,109.8347,-0.0506806,-50.6806,0.0000005857053,0.0000005857053,-6.23232084605854,1
SR450,Replicate_03,CPP,3832,110.4376,-0.05009609,-50.09609,0.0000005935594,0.0000005935594,-6.22653581284862,1
SR450,Replicate_03,CPP,3833,111.0405,-0.04951712,-49.51712,0.0000006008409,0.0000006008409,-6.22124051202297,1
SR450,Replicate_03,CPP,3834,111.6435,-0.04889273,-48.89273,0.0000006087403,0.0000006087403,-6.21556794600735,1
SR450,Replicate_03,CPP,3835,112.2464,-0.04829402,-48.29402,0.0000006135267,0.0000006135267,-6.21216653251261,1
SR450,Replicate_03,CPP,3836,112.8493,-0.04768262,-47.68262,0.0000006171307,0.0000006171307,-6.20962284848278,1
SR450,Replicate_03,CPP,3837,113.4523,-0.04710738,-47.10738,0.0000006182656,0.0000006182656,-6.20882491676457,1
SR450,Replicate_03,CPP,3838,114.0554,-0.04649477,-46.49477,0.0000006242662,0.0000006242662,-6.20463017868536,1
SR450,Replicate_03,CPP,3839,114.6583,-0.04589677,-45.89677,0.0000006351348,0.0000006351348,-6.19713409095496,1
SR450,Replicate_03,CPP,3840,115.2612,-0.04526452,-45.26452,0.0000006391824,0.0000006391824,-6.19437519190451,1
SR450,Replicate_03,CPP,3841,115.8689,-0.04470136,-44.70136,0.0000006477652,0.0000006477652,-6.18858238737545,1
SR450,Replicate_03,CPP,3842,116.4718,-0.04408926,-44.08926,0.0000006499502,0.0000006499502,-6.18711991827061,1
SR450,Replicate_03,CPP,3843,117.0748,-0.04347705,-43.47705,0.0000006571061,0.0000006571061,-6.18236450117953,1
SR450,Replicate_03,CPP,3844,117.6777,-0.0428582,-42.8582,0.000000665053,0.000000665053,-6.17714374313246,1
SR450,Replicate_03,CPP,3845,118.2806,-0.04229464,-42.29464,0.0000006746893,0.0000006746893,-6.17089617733219,1
SR450,Replicate_03,CPP,3846,118.8836,-0.04165716,-41.65716,0.0000006799103,0.0000006799103,-6.16754837962412,1
SR450,Replicate_03,CPP,3847,119.4866,-0.04112945,-41.12945,0.0000006893428,0.0000006893428,-6.16156475613983,1
SR450,Replicate_03,CPP,3848,120.0896,-0.04050899,-40.50899,0.0000006929401,0.0000006929401,-6.15930430559571,1
SR450,Replicate_03,CPP,3849,120.6925,-0.03989135,-39.89135,0.0000007019144,0.0000007019144,-6.15371584780521,1
SR450,Replicate_03,CPP,3850,121.2954,-0.0393305,-39.3305,0.0000007069102,0.0000007069102,-6.15063575186288,1
SR450,Replicate_03,CPP,3851,121.9031,-0.03867308,-38.67308,0.0000007128847,0.0000007128847,-6.14698070605693,1
SR450,Replicate_03,CPP,3852,122.5061,-0.03807457,-38.07457,0.0000007175332,0.0000007175332,-6.14415799948146,1
SR450,Replicate_03,CPP,3853,123.1089,-0.03752058,-37.52058,0.0000007261024,0.0000007261024,-6.13900212775866,1
SR450,Replicate_03,CPP,3854,123.712,-0.03687192,-36.87192,0.0000007358495,0.0000007358495,-6.1332110008841,1
SR450,Replicate_03,CPP,3855,124.3148,-0.03625095,-36.25095,0.0000007414587,0.0000007414587,-6.12991303460408,1
SR450,Replicate_03,CPP,3856,124.9177,-0.03569535,-35.69535,0.0000007466547,0.0000007466547,-6.12688019678587,1
SR450,Replicate_03,CPP,3857,125.5207,-0.03508334,-35.08334,0.0000007531442,0.0000007531442,-6.12312186407996,1
SR450,Replicate_03,CPP,3858,126.1238,-0.03445905,-34.45905,0.0000007613819,0.0000007613819,-6.11839745169233,1
SR450,Replicate_03,CPP,3859,126.7268,-0.03389559,-33.89559,0.0000007687788,0.0000007687788,-6.11419860136704,1
SR450,Replicate_03,CPP,3860,127.3297,-0.03329014,-33.29014,0.0000007755364,0.0000007755364,-6.11039781364902,1
SR450,Replicate_03,CPP,3861,127.9373,-0.03267763,-32.67763,0.0000007794279,0.0000007794279,-6.10822405248331,1
SR450,Replicate_03,CPP,3862,128.5403,-0.03212162,-32.12162,0.0000007883524,0.0000007883524,-6.10327960590631,1
SR450,Replicate_03,CPP,3863,129.1432,-0.03146863,-31.46863,0.0000007912979,0.0000007912979,-6.10165998683109,1
SR450,Replicate_03,CPP,3864,129.7462,-0.03086338,-30.86338,0.0000007983576,0.0000007983576,-6.09780253606813,1
SR450,Replicate_03,CPP,3865,130.3491,-0.0302829,-30.2829,0.0000008061755,0.0000008061755,-6.09357040436764,1
SR450,Replicate_03,CPP,3866,130.952,-0.02965085,-29.65085,0.000000810877,0.000000810877,-6.09104501788812,1
SR450,Replicate_03,CPP,3867,131.555,-0.02910542,-29.10542,0.0000008155729,0.0000008155729,-6.0885372134677,1
SR450,Replicate_03,CPP,3868,132.1582,-0.0285474,-28.5474,0.0000008214706,0.0000008214706,-6.08540797512149,1
SR450,Replicate_03,CPP,3869,132.7611,-0.02788,-27.88,0.0000008315652,0.0000008315652,-6.0801036936602,1
SR450,Replicate_03,CPP,3870,133.364,-0.02728079,-27.28079,0.0000008375964,0.0000008375964,-6.07696519792842,1
